2_C151.15;3_C-9.47;4_C201.84;7_C-6.27;8_C130.49;10_C228.66;12_C-138.89;14_C-27.88;15_C-13.33;16_C63.6;17_C-28.43;18_C-265.65;19_C-244.05;20_C132.01;21_C-30.66;23_C-178.13;24_C-17.19;26_C121.47;29_C189.52;30_C-43.05
13.712216;1.2613504;4.4667234;14.631226;18.828728;3.0378888;6.7321434;3.4744039;4.0889006;2.0749607;5.297538;1.804765;6.099826;1.2192725;10.248877;1.8350338;5.1589546;2.0329337;1.3781736;6.5494432
12.869008;1.3023847;4.4315805;13.695867;15.197774;3.832936;6.7994814;3.7372994;5.2977214;1.8335822;5.0316935;1.939674;5.950921;1.2082498;8.319864;1.7206175;4.795434;2.060542;1.3519833;5.763865
11.819878;1.1812832;4.194693;11.717695;17.377975;3.2442336;5.7724934;3.0582983;4.895484;1.8750188;4.801378;1.8153785;4.9625864;1.3579218;8.835474;1.7610677;4.5738664;1.9711373;1.3925543;5.3730326
10.430929;1.4091066;3.9213116;10.908991;14.781018;2.811777;5.8524437;3.2205663;3.7102692;1.8654747;4.8836637;1.6475035;4.7780113;1.0808177;9.244347;1.5852908;4.4346;1.7250118;1.2743933;5.030744
10.797266;1.1511838;3.9776604;13.0827;16.502506;2.6468115;5.5409436;2.9608357;4.0915;1.9703127;4.592702;1.4103665;5.034101;1.0252467;8.705745;1.6366863;4.3139734;1.7317549;1.2668549;5.248686
10.661708;1.1576444;4.0905404;12.233301;16.466639;3.0351949;6.0453734;3.4313958;4.4084477;1.700263;4.651808;1.6625255;5.1553106;1.1980617;9.245172;1.7615877;4.791353;1.8545526;1.1383312;5.490114
12.26558;1.409693;4.1128697;13.647291;18.897243;2.8513134;6.2848754;3.6063428;4.3279233;1.9621155;5.253293;1.8594822;5.1339393;1.433062;9.773096;1.8512983;4.5097113;1.9083331;1.408184;6.939607
10.745365;1.6588758;4.275668;13.267148;18.057888;3.021575;6.0521026;3.342635;4.5595245;1.9270554;5.7503395;1.83515;5.603298;1.2119801;9.7534685;1.8058151;4.856176;2.00685;1.5180328;5.9247785
11.246098;1.2162545;4.352824;12.722638;15.890366;2.7710397;6.1142383;3.2538986;4.0605755;1.975271;4.6923647;1.7307043;4.900888;1.2264488;8.879717;1.6062359;4.627829;1.7073443;1.4077319;6.3281136
10.470629;1.2845247;3.6090653;11.47643;17.452473;2.9301808;6.0188484;2.842729;3.937371;1.7218727;4.0643682;1.5228016;4.718501;1.091907;8.795362;1.6757543;4.2627063;1.7094761;1.3084481;5.59715
10.652252;1.4216864;4.1716924;13.061514;15.124576;3.0573335;5.7564282;3.5312524;4.377126;1.9601705;4.6472254;1.5741298;4.790751;1.3204639;9.721459;1.5552114;4.4977703;1.7507112;1.2624594;5.1509247
10.343188;1.2781888;4.3531427;13.967863;15.641548;2.9801784;5.9203205;3.4398913;3.7299247;1.5404603;4.99129;1.6927521;4.6711626;1.4499338;9.114685;1.6644723;4.6257153;2.0428784;1.2031038;5.330428
11.479151;1.175181;3.8146205;11.351614;14.922995;3.2916374;5.5202036;3.2513268;4.2092657;1.7065897;4.8659754;1.5523926;4.6118913;1.1969973;9.446883;1.5308716;4.43272;1.972271;1.3528353;5.6663704
9.486535;0.9510881;3.5347054;11.015651;14.492007;2.4995756;5.2543135;2.892071;3.6462212;1.5730586;4.8475485;1.6772554;4.643116;1.0991907;8.328688;1.5195018;3.6762414;1.5816116;1.1573721;4.644747
9.95051;1.1324756;3.1784494;9.534605;11.330818;2.4366221;5.5065856;2.595243;3.7744503;1.4385915;3.9638221;1.1573423;4.0006056;0.88051397;8.516383;1.1614383;3.5242317;1.4551318;0.98148507;4.7655687
7.7360244;0.99566424;2.876266;9.222139;12.867556;2.0999875;4.665222;2.2790265;3.160087;1.1934183;3.3379798;1.1187743;3.6832263;0.93398076;6.304615;1.2738277;3.5317426;1.2913055;0.8889386;3.8067245
9.0847645;1.0007623;2.5203109;8.61458;13.107371;2.668018;4.2303176;2.6781702;3.082196;1.263026;3.3426213;1.0731542;3.8259063;0.8351065;6.7916517;1.1810377;3.5935311;1.2053133;0.998556;3.7205944
9.0492115;1.1134638;2.9668417;9.436785;10.751808;2.3045774;4.456105;3.1561825;3.9520912;1.3045957;3.506314;1.329415;3.8386238;0.98021686;7.2902846;1.3102846;3.7534359;1.345329;0.9665278;4.6497526
9.555025;1.2260504;3.8416924;11.428889;14.127859;2.987516;5.5894766;3.0650976;4.133046;1.8148949;3.8688912;1.5462375;4.6994715;0.9616064;8.126467;1.6326892;3.9643772;1.7581797;1.1614419;5.210109
10.170644;1.4514005;4.262777;13.069502;16.455437;3.2729886;5.359263;3.047467;4.1341987;2.0280297;4.4748225;1.6728185;5.3381906;1.1400292;9.6488905;1.7560632;5.2702737;1.810935;1.357488;5.5743756
12.024202;1.3508581;4.211278;13.161116;17.260378;3.364579;6.566588;3.8535767;4.5774536;2.1855798;5.2260823;1.8424269;6.1564403;1.2146661;9.853491;2.0562413;4.9533978;2.222082;1.4407524;5.9044504
15.44277;1.5831212;4.8356276;15.109604;19.456156;3.4353688;6.576094;3.9385064;5.075488;2.3644478;5.5870123;1.928519;6.1211724;1.4285518;9.889681;2.1120691;5.6672525;2.4369457;1.2824285;6.8116465
13.811664;1.4917607;4.620612;14.961336;21.403763;3.610649;6.95776;4.2444787;5.266403;2.103108;5.9837513;1.8292822;6.331481;1.3539658;11.925016;2.1161408;5.301586;2.1211762;1.5906744;6.263962
13.536456;1.5324059;4.7151284;14.243808;19.564865;3.589421;6.543219;4.7611303;5.460327;2.059402;5.72937;2.2271953;7.4900894;1.2997739;11.687701;1.9044937;5.674581;2.6327887;1.34396;7.2223296
12.684027;1.4263431;4.669776;13.914243;21.012928;3.6835384;7.47487;4.597391;5.283477;2.3621125;6.051775;2.11801;6.3860617;1.381355;13.161766;1.9555365;5.339397;2.3894982;1.544014;7.1105576
15.434717;1.5628703;4.5325985;14.97157;19.372478;3.5663826;7.2097588;4.1489744;5.985605;2.2308564;6.1984396;1.8169849;5.4634175;1.4901526;9.977916;2.2808785;5.356632;2.3232696;1.4181414;7.4406357
13.536697;1.4978732;4.3868246;12.8450165;18.213871;3.9583125;6.6955376;3.9987469;5.106181;2.0184598;5.088857;1.8950331;5.6561637;1.1921667;9.950846;2.1554158;5.3484316;1.9675562;1.2394818;6.424455
10.856571;1.3080728;4.686309;13.470248;17.290506;3.3992202;6.454245;3.5772514;4.6711493;2.256741;4.7638006;1.90676;5.364557;1.1677309;9.94734;1.6993119;4.519749;1.8018713;1.3664482;5.2262673
11.965397;1.3186033;3.7705054;10.674395;14.74752;2.9597077;6.262035;3.466125;4.635751;2.0035777;5.137392;1.9778349;4.658877;1.2479746;10.243919;1.7228473;4.5292087;1.674165;1.2747006;6.476706
12.039294;1.4143473;4.195818;13.05101;16.033266;3.3458228;6.552012;3.5521984;5.1864724;1.7627466;4.9926767;1.8843663;5.682977;1.3841008;9.969065;1.858785;4.7407675;2.1062381;1.2806406;5.5984964
13.643527;1.6021283;4.000344;16.103977;18.05831;3.282317;6.336633;4.1107492;4.8770638;2.137053;4.952599;1.7114179;5.314025;1.4999411;10.95643;1.8531945;5.403553;2.0907602;1.3853998;6.192393
12.664298;1.5971832;4.4323792;12.478261;16.326778;3.7816825;6.585168;4.175864;4.62803;2.5327084;5.793328;2.048895;6.329287;1.6224422;10.039157;1.9026966;6.0076733;2.0619648;1.4491698;7.170363
11.890157;1.3812772;4.4185705;13.218374;17.666939;3.5241203;5.847085;3.7266002;4.8641243;2.0741124;5.249839;2.0155115;6.0531363;1.1682193;9.464124;1.915757;4.251853;2.062345;1.4671135;6.4003067
11.187109;1.3720057;3.7177644;12.478338;15.815226;3.288227;6.3962226;3.2855785;4.5962896;1.827729;5.2964387;1.6088831;4.693832;0.9871998;9.663823;2.0517;4.714715;1.9179668;1.3644041;5.668241
10.892039;1.3437338;4.4762444;12.708689;15.440897;3.1035645;6.5749297;3.2091575;4.497978;1.9347149;4.739964;1.8998028;4.775089;1.2310812;10.414961;1.8402393;4.518484;2.1001925;1.1787748;5.904081
12.84717;1.416888;4.1491513;12.022295;14.680173;2.6905904;6.4229136;3.7091784;4.4748507;2.186562;4.8303366;1.6925032;5.39791;1.1506288;10.287138;1.9394099;5.061898;1.8397963;1.2614377;5.7626305
10.551699;1.1820905;3.4425302;12.438883;14.234518;2.5725017;5.326316;3.3903458;4.0309153;1.6937206;4.625313;1.5268638;5.430043;1.13071;8.68306;1.6945114;4.2751555;1.822216;1.1163379;5.2514687
10.510951;1.0676287;3.86488;10.298078;14.175791;2.5598662;5.264064;2.8902621;3.9313798;1.6768528;4.40471;1.4378197;4.319572;1.0133669;7.4053392;1.7556782;3.9834785;1.6644083;1.1007068;4.668166
10.064369;0.9910288;3.361348;9.118953;12.166125;2.4347248;4.5275545;2.7591884;3.0717535;1.6152372;3.7207801;1.4607025;4.0017037;0.9041521;7.6809244;1.372535;3.611302;1.463423;1.1490086;4.765603
8.238903;0.8241213;3.0900357;9.166399;12.581734;2.2897036;4.445055;2.3492222;3.1203837;1.4524605;3.5974255;1.1364036;3.6871994;0.9005461;6.6946907;1.3496562;3.6667418;1.3129829;0.84202033;3.7501647
8.224131;0.955016;2.952097;7.853212;11.592936;2.3880332;4.634412;2.2947881;3.2384772;1.3779161;3.8013458;1.2078339;3.8003974;0.7742296;6.941119;1.1845074;3.1666636;1.3436273;0.91456854;3.9821389
8.344083;1.0119073;3.1416159;9.884812;10.158447;2.14118;4.5991364;2.4518147;3.161235;1.6332127;3.6864674;1.4198819;4.1832113;0.83861715;7.5537157;1.2601668;3.8006847;1.4918381;1.0156298;4.2956195
10.126467;1.0766579;3.555598;10.969138;15.574391;2.8858993;5.318776;2.6589355;4.2427673;1.710977;4.007953;1.5803907;4.448994;1.032744;9.047848;1.5157497;3.86475;1.5845506;1.1367095;4.867276
10.857779;1.3902056;4.0861173;13.011113;16.21696;3.122201;6.135556;3.0162253;3.8794498;1.7799313;4.3120556;1.8063091;5.239376;1.1610541;9.907106;1.549288;4.575606;1.9289906;1.2556938;5.945304
13.676481;1.2775815;4.696843;13.982495;17.003353;3.428741;6.1651235;3.504881;5.1481476;2.1249344;6.0734644;1.6010838;5.638215;1.3472258;11.4156275;1.8591753;5.4845314;1.9103546;1.375013;5.6072907
12.51223;1.4343226;5.2772837;15.457889;19.371807;3.3169835;7.4148636;3.3547764;5.886088;2.0213535;5.9570627;1.7971275;6.41944;1.2578669;10.603324;1.862614;5.4202013;2.1105657;1.4875479;6.8076158
13.534352;1.396182;5.086823;13.956149;19.51844;3.3262775;6.682354;3.6632886;4.991061;2.2779496;5.656667;1.9070966;5.695197;1.3830042;11.052885;2.200253;5.25269;2.0916026;1.5803593;6.317992
14.931027;1.4926516;4.65412;16.018036;19.14866;3.5844116;7.026403;3.7666888;5.9501495;2.260467;5.7237177;2.1119137;6.5234656;1.3814995;11.844234;1.9913181;5.616056;2.1662812;1.4370238;6.7631063
13.27791;1.4701772;4.921863;14.2905;21.32498;3.4090781;7.1291413;4.667677;5.1738334;2.1005898;5.9102974;1.8635256;7.125863;1.3870207;10.449133;2.0070138;5.550351;2.2715409;1.3848879;6.425096
12.732487;1.3817731;5.4101343;15.831319;18.353;3.7601304;7.1002073;3.7009282;5.2028494;2.2084103;6.025596;1.8407074;6.03268;1.3803511;9.915662;2.30142;5.492528;2.37886;1.5471332;6.7844124
12.759403;1.3539431;4.6124315;12.919208;17.996574;3.3913898;6.3748994;3.2832897;4.4697256;2.3083906;5.4648504;1.9653422;5.376833;1.424996;11.336332;1.79076;5.1871667;1.9340374;1.3683326;5.9239135
12.043197;1.2231164;4.130191;12.670659;14.6904955;3.1017995;5.9411845;3.4583766;4.694145;1.9264157;4.770662;1.8878772;5.149098;1.0813572;10.511963;1.67377;4.514721;1.9121997;1.3190651;5.612632
13.500681;1.4328153;4.1410623;12.309613;16.328169;2.6859012;5.9461436;3.4606316;3.8648918;1.9239181;5.099622;1.5152658;5.534022;1.3439952;8.955473;1.6420934;4.610333;1.9258785;1.2887928;5.5091925
13.381823;1.2371345;4.5559974;12.264718;18.547863;3.140742;7.599608;3.3509383;4.041589;2.001226;5.185974;1.7928972;5.663869;1.1353235;10.044429;1.7558889;4.7667303;2.0795925;1.5149641;5.8859
12.529122;1.4832842;4.4668636;14.569443;18.536556;3.4503493;7.01097;3.4663157;4.0365286;1.8996729;5.8299203;1.9587479;6.5996447;1.3852867;10.020821;2.1715057;5.1497827;2.2120411;1.3409517;6.65986
11.758554;1.6661587;4.0464735;14.590719;19.328892;3.680406;6.6695814;4.0871515;5.143738;2.193626;5.8753557;1.7968843;6.1385083;1.367793;10.758301;2.0112708;5.868289;2.0326416;1.6421022;6.2174997
12.270036;1.3285334;4.1563506;12.577511;17.181103;3.411256;6.0737824;3.3472927;4.847004;2.019053;4.720326;1.8417633;5.9323325;1.2582818;10.6857395;1.8743626;4.6914816;2.1450238;1.2680619;6.6012764
11.330541;1.3585614;3.8099065;14.528254;18.300638;3.4103508;5.640635;3.4837394;4.419776;2.0190015;4.9480696;1.6096503;4.998646;1.2441905;10.454097;1.8047867;4.6031837;1.9937124;1.453329;6.260675
11.640943;1.3648489;4.375729;12.759105;15.03113;3.384578;6.3400493;3.1351306;4.636187;1.7828388;5.0590343;1.7331082;5.4460793;1.1304522;10.242039;1.792478;4.691182;2.1474795;1.2465527;5.7678313
11.062848;1.3019946;4.0426855;13.04615;15.236816;3.4910445;6.758184;3.0994742;5.160674;1.7233267;5.292034;1.7640902;6.0131674;1.1332307;9.330552;1.9082434;4.3942757;2.070234;1.3248297;5.485023
10.136191;1.1281838;3.8618698;10.461936;14.569316;2.7925198;5.7518506;2.9236019;4.237278;1.8768055;4.577384;1.729703;4.789706;1.0484626;8.35601;1.6995385;4.4851937;1.7043316;1.4318655;5.099899
9.697466;0.92902243;3.4446278;10.319383;14.278865;2.5008678;5.2800074;2.6960645;4.086038;1.69082;4.0666695;1.5423629;4.1155252;1.0142243;8.872054;1.2461468;4.1705256;1.5277998;0.9635917;5.09805
8.966336;1.0604169;3.262677;10.636464;12.8209715;2.260409;4.6739283;2.4275517;2.9118652;1.4264551;4.3768287;1.4151237;3.9716709;0.9208182;7.0810714;1.515522;3.8269253;1.5508479;1.0993196;4.17406
8.1643505;1.125233;3.0861812;8.457437;11.215354;2.260934;4.840513;2.2574809;3.1915867;1.4023182;3.581866;1.3384224;3.680481;0.8323494;7.1546807;1.2173288;3.2395625;1.3424675;0.9924591;3.862866
8.565583;0.9346573;2.9263494;9.4924;11.578676;2.063593;4.258399;2.2999463;3.1033726;1.2300131;3.1292768;1.1026192;3.711535;0.7337837;6.348345;1.3604823;3.489307;1.4289464;0.79424566;3.8020298
10.199664;0.96556187;3.174021;9.438484;12.218744;2.3397157;4.7134333;2.3647308;3.3091292;1.4063628;4.2694635;1.6204151;4.041938;1.0458057;6.898828;1.3894647;3.5299973;1.6178662;0.96665573;4.5062876
10.361406;1.1073118;3.263742;11.170656;12.253471;3.173464;6.1328683;2.931282;3.8000164;1.8345722;4.1227612;1.6896204;4.617124;1.0107456;8.317975;1.3706577;4.084093;1.639848;1.1433817;4.704305
10.952635;1.2995746;4.073351;13.065508;16.143505;3.316877;5.811687;3.0142956;4.5039787;1.9787855;5.341552;1.6965702;4.534473;1.2557653;10.717057;1.754129;5.0879374;2.030252;1.3279951;5.2314005
13.611338;1.3183697;4.58599;11.835092;16.99771;3.5098643;6.4443803;3.6131415;4.987248;2.1996222;5.3956423;2.136533;5.603124;1.16873;10.713183;2.0004709;5.377824;2.0836787;1.4167893;6.387155
12.227519;1.4455665;4.0730658;14.370234;18.146004;4.112201;7.3251143;3.3579338;5.586907;2.0988002;5.235014;2.0640748;6.356894;1.2867923;10.660593;2.1122918;5.4104695;2.3950903;1.5716718;6.783755
12.111222;1.3633053;4.796988;14.919418;16.750027;3.6100135;6.610789;4.0266013;5.1375294;2.0129545;5.232171;1.9827442;6.457437;1.4193128;11.263342;2.2002323;5.623339;1.9672852;1.5247462;7.251541
13.8993225;1.6654211;5.223763;15.294687;18.885624;3.7932687;7.944789;4.227173;4.649256;2.0638127;6.382383;2.3845143;6.1417603;1.5267937;11.478308;2.0017543;5.75914;2.2650695;1.441919;7.5534964
13.60085;1.6853235;4.598323;14.597801;19.616735;4.279441;6.650042;3.8083737;5.4843698;2.3874388;5.684616;2.2736492;6.4647417;1.4754558;10.210409;2.2488103;5.825282;2.502038;1.6309631;5.4269156
12.189799;1.4394758;4.72966;13.325998;19.504868;3.5830944;6.9037123;3.6503625;5.0248513;2.5237412;5.9178934;2.0974443;5.4423504;1.3656209;11.629118;2.3290825;6.0254097;2.1927207;1.4908116;6.9256516
13.081059;1.3619473;4.003184;13.857916;17.101768;3.563401;6.8148055;3.680165;4.4017687;2.0982115;5.2990255;1.8021986;5.273597;1.2734843;10.111677;1.7090642;4.839335;1.954578;1.6448959;6.246754
12.308529;1.4570508;3.5420957;12.456202;18.007559;3.4182663;6.1435804;3.3290505;4.3235555;1.9324172;5.431355;1.7113289;4.7158475;1.2673354;10.103343;1.64697;4.5430346;1.6568114;1.5136411;5.8851886
10.99835;1.2210162;3.954705;13.425749;15.10314;3.0051205;5.622702;3.527794;4.691842;2.0229168;4.817417;1.9241612;5.0152674;1.1947595;9.340267;1.4112127;4.8155465;1.9148977;1.6423426;6.854886
12.685879;1.147188;4.341946;13.186697;16.888083;3.471595;6.4464273;3.6688263;4.3024635;2.1362495;4.5511913;1.7888467;5.2799163;1.2343664;9.283397;1.8875948;4.892202;1.8484958;1.3865318;5.6757426
13.000467;1.3821348;4.780012;13.861493;17.908918;3.491291;6.678624;3.4257054;5.250445;2.248808;5.188113;2.118036;5.9066415;1.3530785;10.968519;2.2125669;4.8786807;2.1240478;1.6035869;6.4140577
13.1791935;1.3361552;4.267508;15.648262;19.092962;4.132973;6.3195944;3.6722755;4.8826714;2.1993032;6.0439982;2.1440887;6.3611035;1.3548639;12.045286;2.0945415;5.0842338;2.4598696;1.4391736;6.729926
12.65732;1.2824414;4.296389;12.796605;17.58755;3.2708805;6.8512497;3.7940457;4.7935033;1.9884653;5.244813;1.9419616;5.504519;1.2376128;9.59233;2.1324496;5.06565;2.3428648;1.3020269;6.359153
11.482735;1.4514816;3.7838197;13.422274;16.589306;3.2355232;6.0775795;3.6119118;4.3936286;1.7828792;4.52202;1.7190406;5.5890226;1.1704745;9.931338;1.7875332;4.711196;1.6745487;1.362932;5.74524
11.830449;1.2915001;4.0115995;11.463175;16.427687;3.0495777;5.9940634;3.2767212;4.100867;2.1621265;4.5881324;1.8934376;5.0450354;1.1609682;9.666931;1.6820987;5.2612405;1.956049;1.4166715;5.330054
13.075516;1.3990277;4.2880077;11.991373;17.359512;3.1113133;7.215439;3.5189233;4.2344637;2.2209315;5.197917;1.8645893;5.114115;1.0573289;8.1571455;1.8024921;4.496863;1.8544371;1.4387761;5.847695
11.509979;1.2143874;3.8355298;11.542534;16.885061;2.6681132;5.0989337;3.1909673;3.9256058;1.7195971;4.0849156;1.5206507;4.4915915;1.074955;8.952395;1.6692623;4.0918717;1.7834198;1.1254348;4.9088173
10.034233;0.9412546;3.0601337;9.821495;12.964941;3.0732586;5.2501025;2.709746;3.3598962;1.608454;4.1527367;1.3848293;4.698376;1.0564619;7.1866226;1.3806076;3.945702;1.6440761;1.0541227;4.7773933
8.568945;0.95944387;3.3135448;9.716487;11.648033;2.3795087;4.8404994;2.5296414;3.310625;1.4700917;3.260179;1.4052362;3.877964;0.95667905;7.873994;1.1796277;3.782273;1.4130538;1.0304683;4.4204082
8.09628;0.877017;2.8153515;8.245868;10.96768;2.2773144;3.965779;2.3804526;3.0995622;1.2913857;3.4503045;1.2253288;3.9758172;0.8846879;6.227977;1.1533946;3.263169;1.3846076;0.8152312;3.810967
8.677076;0.8325659;2.4669178;7.9162073;10.985579;1.9539706;4.6719446;2.3081436;3.1388865;1.1935488;2.8899775;1.200876;3.8625045;0.79246604;6.5913744;1.1817877;3.5721736;1.3346448;0.95680267;3.6608539
8.4802885;0.9188833;3.3305779;9.480861;12.169067;2.2298207;4.6213846;2.6496768;3.4653175;1.6395718;3.541851;1.2636031;3.811612;0.8752217;7.613617;1.3728768;2.9355912;1.1978084;0.9911312;4.338541
10.352457;1.1020132;3.6541507;9.86667;15.064138;2.8335073;4.895688;2.9735646;3.617559;1.5215094;3.613636;1.4056125;4.09114;1.015897;7.967902;1.5200887;3.8703983;1.5541595;1.0907843;4.7412558
11.830751;1.3815501;4.139631;12.194069;16.437227;2.9433496;5.7863207;3.4252849;4.700791;2.1542337;4.5132055;1.630942;4.8054395;1.1316369;8.817995;1.8186281;4.6253715;1.7905518;1.333597;5.7238665
12.749501;1.3766165;4.6596384;13.111319;15.646967;3.504174;5.8090906;3.5406303;4.3461337;1.7839222;5.08534;1.8144515;5.384992;1.3287588;10.747038;1.8245318;4.71519;2.1948771;1.3753916;6.5515966
11.061743;1.3820893;4.769026;16.287186;18.01424;3.9557195;7.104163;3.301826;4.4271283;1.9535198;5.1488056;2.0955145;5.495046;1.3200811;10.55603;1.8628782;5.275283;1.9521211;1.404493;6.0988684
15.314028;1.4245806;4.0895743;13.2553835;17.288054;3.9594293;6.645915;3.7081916;5.331559;2.3683667;5.813731;2.0047581;5.74222;1.3636447;10.767363;1.9058628;5.9654713;2.017303;1.2483233;6.7937303
13.745557;1.529052;4.7230287;14.355181;19.608059;3.6855462;6.415698;3.6760406;5.1004877;2.212437;5.109642;2.0167441;6.090692;1.356177;11.806089;2.0720315;5.8675165;2.1441457;1.5077853;6.953143
13.219699;1.6457996;4.8875666;13.915384;18.231434;3.1222494;6.09826;3.9100146;4.743244;2.1475322;4.79127;1.8699248;5.355778;1.3968091;11.345953;2.0023637;5.13775;2.3320038;1.6126369;6.557279
12.367854;1.3622904;4.7290187;13.323848;18.335337;3.7497735;6.193187;3.355578;5.2095866;1.8279283;5.6302056;1.8977864;4.9920783;1.2675208;9.7783985;2.031835;5.1544304;2.2409089;1.6487038;6.254482
11.365316;1.6237904;4.5756903;10.918351;17.67406;3.018557;7.0581055;3.4902215;4.5458593;2.0080683;5.4152474;1.6751045;5.20167;1.2500737;10.291227;2.0203967;4.9067655;2.2290545;1.5014555;5.6178293
11.418907;1.2104712;4.1915674;13.10789;16.958845;3.2735076;5.8220286;3.4066677;4.0748477;2.0352013;4.815721;1.5241941;5.1870594;1.3730056;9.566366;1.7381427;4.3685484;1.9236238;1.239428;5.7957397
10.724207;1.2339451;4.0800543;12.168479;16.458763;2.569965;6.4028487;3.4260716;4.0653276;1.7616282;4.814024;1.5246582;5.18064;1.1672496;8.814167;1.7380031;4.7757864;1.8168108;1.0419295;5.803014
11.752567;1.380279;3.950254;11.743281;14.029654;3.2869353;5.9902296;3.3645663;4.8152223;2.167014;5.1600366;1.8104414;4.63994;1.202987;9.821749;2.046227;4.522871;1.992327;1.326486;4.821955
12.858664;1.3902729;4.402426;13.601654;18.069126;3.263572;5.9282937;3.6308007;4.981134;2.0033357;6.0405793;1.9964002;5.841605;1.3266447;10.560313;1.9289768;5.0876665;1.9871076;1.4440967;6.0628195
