1_G137.1;10_G-56.47;100_G36.31;103_G63.29;104_G40.43;105_G-10.61;107_G151.15;110_G-9.47;111_G201.84;112_G-6.27;113_G130.49;116_G228.66;12_G-138.89;15_G-27.88;18_G-13.33;19_G63.6;24_G-28.43;25_G-265.65;26_G-244.05;27_G132.01;31_G-30.66;32_G-178.13;34_G-17.19;36_G121.47;4_G189.52;40_G-43.05;42_G-25.73;46_G-176.32;49_G46.01;54_G-64;55_G45.55;56_G70.48;59_G103.51;6_G-60.89;61_G50.5;62_G-171.7;65_G-78.45;66_G-85.09;69_G-241.42;70_G3.61;72_G20.6;73_G-36.11;74_G75.82;76_G-72.67;77_G-136.83;8_G43.28;80_G-81.14;85_G144.41;87_G-43.14;89_G65.56;90_G32.19;91_G-78.38;92_G157.57;99_G64.29
1042.7622512529713;5566.766704154482;3290.5715098036044;1317.5466704223597;956.4425840078808;963.2514417650859;948.0743220750533;1060.169978465006;1358.026559671755;949.025463832591;1047.4365018229819;991.2064154938288;1766.8840222367864;1053.6189764277324;0.0;1026.4994798705866;0.0;3236.0044395064433;4182.961455702197;955.176316049213;1030.634622463954;1021.739457973643;1043.3111257391577;960.11356066775;1038.927259515462;960.9927910816108;1107.4241752945989;0.0;0.0;1450.2831371909608;976.2301335958439;987.9241028394397;2351.8199378214467;1036.3880609058313;2602.658452690214;988.1989065243691;4326.290360773617;5058.43563480459;8713.319596430469;1040.5894517070042;980.5951722406365;1036.0307836713177;910.145006546106;939.2061582404192;969.7288081481092;978.4859538079932;5880.078937978822;943.7156366782286;1091.9266357073654;6285.031634339461;1047.8127778893395;0.0;965.6249797833261;959.515629985166
881.1529458853533;4585.061563676784;2896.0270003815926;1073.669096375745;868.0980476690979;0.0;763.0445537916671;0.0;0.0;784.613646818187;783.44682640884;840.6177716757643;1546.2301167951205;831.7220920249005;774.1270615144873;816.8319386620424;838.0144380044528;2853.262587645719;0.0;889.9647831186259;864.7569180564192;825.1055999120357;837.0274403956341;821.8345583893812;792.1080855262055;780.8259007038234;0.0;0.0;0.0;1192.418472528363;820.1672683513021;881.1947677828216;1992.561193911657;883.7272554663796;2300.051257290947;902.9783178463317;3835.1230408511606;3805.4929484648555;5859.467123236622;883.7944864108711;877.3541952208809;796.92564976043;782.6798401880287;841.7030009180546;828.9435048837481;791.7415609677804;4213.413164159491;798.993970117895;0.0;5131.614764244437;0.0;872.4754589496912;847.2058521417331;800.5184842479481
823.3043295818608;4607.072103471386;3005.6931300587553;0.0;865.5311828474945;835.4982151783413;837.8677256273982;857.9042479868685;1140.3462766508244;907.0965149671238;925.0015096313974;880.7956235733859;1840.3385736996745;0.0;0.0;880.5683175133071;895.0435456961878;2931.3193705500603;0.0;0.0;976.0454738868335;847.1281446948177;910.0926424547936;921.3016828118604;896.6694017343247;878.2109573226243;830.120685970198;0.0;2497.0965073282946;1253.5360762770395;859.4594395898001;847.1610275231305;2268.251170891798;874.767748093423;2169.016555728814;895.4872820029592;4095.654410184488;4298.565331039952;7020.434141810109;862.1483421541419;883.4209569370563;783.8786779047191;872.4351433311392;856.0849121796542;904.001125067324;879.5961140165919;5206.02524287052;872.9318685613856;969.1624744084164;6531.276568723916;793.7240778581946;869.1100005473729;0.0;904.476670650399
1484.899658203125;7869.138021268459;5022.268314403764;1836.5264577060009;1308.1967724125097;1323.98661167301;1363.5798506221208;1341.0732730286768;2053.1349556234195;1466.8011623695986;1303.725829009422;1283.5516693065374;2747.064453125;1418.7644144751946;0.0;1376.3077133037623;1349.6384874158312;3753.3288244109444;6024.060411504854;1379.3692967366871;1588.8426513671875;1328.112468754511;0.0;1405.8234263488805;1225.8156909970814;1362.6088685646087;1252.6877144054863;0.0;4538.247445411036;2106.8108984938976;1321.9457710599336;1451.9932921801078;0.0;1310.234877355799;3336.492582669571;1322.0020806014813;7290.857421875;6424.96294242051;11172.061495443497;1409.6153285968994;1286.5072044681913;1447.4751735549864;1408.5833678215733;1541.430271624938;1457.8946402285083;1445.5230306120595;8357.72819633149;1428.9712030788082;1432.835698949779;10058.679117846761;1380.740813306936;1440.6227188385562;0.0;1406.3043752324345
928.7298681912602;4834.954979433486;3090.3768579805433;1291.7828066367117;951.5580336754558;872.9860285560309;999.4991402097311;929.3005425738747;1170.6249478967893;897.3301841898;957.605866244342;865.0961568487377;1541.6133965552863;796.9162620446048;911.495469359972;980.8403697967831;897.7342780468484;2915.6342009188743;3646.9040522168743;888.7081360582606;1032.6391603498002;923.4164094495154;866.0619052820601;938.9259618473046;846.8242651849848;915.4813110462019;941.1932913112241;0.0;2818.5349884818056;1328.2162843732876;0.0;1036.089765779751;2470.356522425261;860.5154721310809;2292.141997672492;0.0;4579.014177375003;4428.5798322281835;7270.062450388055;807.8855635320804;853.202484421375;891.2209818865953;949.2918160547333;907.2588557026543;821.7276851506585;849.9903347096587;5322.24200984815;843.9254891243859;826.6400689604226;0.0;903.12022190878;932.237514187276;870.3350410537414;952.4920164463699
763.4476991344957;4062.5455978663576;2428.1987144511013;1054.0684863097617;674.8226555334736;736.1788383205566;698.3938736357873;730.4272210879849;1019.2238478335656;764.7352539978157;713.4011403088942;678.5466487308416;1299.2723750576297;716.5329526744764;659.0460343538804;747.8368325371736;762.3114543830086;2312.0998144711175;3022.877678799534;793.7716736541869;818.6366669709723;755.9169307402981;744.1979802410889;764.3553411813876;665.3794060001135;782.05715551555;699.6190585600202;0.0;0.0;1095.279482715065;759.3593011202287;740.3548842494762;1921.150219954502;790.8948502601072;1767.157954947208;725.3998439700916;3746.738039750043;3970.210610446117;5713.582693688549;657.3936738431637;0.0;711.449421057584;663.713506630418;727.4130233690929;759.0937442458456;750.6617923774535;4255.946795403984;695.8320994454367;784.2662689706438;4960.463038240175;708.3726385591206;721.0967967973181;663.7863834941755;764.901736865338
0.0;5618.916482942061;3568.8318467926597;1409.1919700408607;1096.4917864651838;1119.7699875624587;1136.9240288882736;1139.2597266064718;1333.841373338278;1053.477837850706;1020.2633803216485;968.0592874695163;1765.53860074838;1041.6255364174874;1001.2546134000174;1007.7753406724572;930.6987135288842;3093.128716944891;4339.746814934595;1005.2244937496237;1077.7781130491435;979.2961869282221;951.3703550163375;1184.0959406870306;974.8727937368265;962.587669884685;935.7176342753727;0.0;2945.222917109606;1535.4955462421067;0.0;1018.5631597146787;2638.2686298064327;1056.8431750608481;2889.9697744630375;1050.5657889533218;5250.964437597676;4761.488403160887;0.0;1021.2081628478493;1048.9011866060073;1086.7276443110486;1014.2004331474502;1078.132272739054;945.5558909964533;1016.7026094758945;5801.571990817226;949.4002620987509;1023.8559224347991;6795.835992338919;977.2604566682629;928.2767116292314;0.0;1016.3388842842052
894.6043115920168;5031.929413029124;0.0;1258.6490669910656;907.3658883191695;954.2562003341483;953.5991203880791;860.8488474879662;1182.7015472543223;904.8957240992436;916.4613654256901;880.4542801143095;1689.92115926912;864.0345558554758;0.0;888.0676322844458;911.8458739187245;2649.2376929416637;3658.1093499049125;893.9505211162068;929.0435306011581;899.5626660673379;938.1980101275058;911.1399611148464;926.2454705704141;949.7088152005808;884.7482165652347;0.0;2542.0306373575822;1405.8616474931173;856.1009334524097;899.5337685962216;2279.599688939621;842.70622021537;2365.8422348095546;879.8857369983946;4508.311412037023;4512.496638890511;7615.975169332565;849.7594269848538;839.4775749886535;893.4735931979137;0.0;923.7310038915123;996.270376086974;923.9906513736732;4967.869510116633;949.1801363088072;919.1303749833852;6013.978105925413;919.4306347535867;891.3535684478568;947.8946118464089;854.478512685248
721.8008688000339;4435.965094360641;2769.0852372362565;1120.9796709048915;741.628321402505;786.0733990398018;760.2465452527529;791.3011130908541;1105.2468227444006;815.6057360098466;826.6545490739124;704.6133950203841;1529.478567495866;748.1686356373418;783.7739922585677;825.0555401843809;805.6158133478531;2394.7884408282994;3191.7162568656113;802.8328484305508;863.2448563884274;783.9188168471724;791.585360702921;694.4111052307077;808.02208263699;702.6387674258641;802.6648746742927;0.0;2321.8141768178048;1179.6301411643753;847.8811390674912;816.5499131055726;1969.9955687192821;0.0;2110.255139670123;0.0;4049.3176538855632;3766.651997051236;6478.3321806805725;0.0;764.7963765886923;790.2070870800165;775.3545486653817;785.0221386011614;795.4288494068951;798.8818630793833;4835.215336018222;795.2611849153136;810.3741481318186;5811.445290506795;826.2356825902722;813.648092750558;0.0;821.9594742613539
620.1267137870781;3436.04032562889;2396.5874287177658;897.3840255872626;0.0;643.0939235142404;549.2420942186117;621.3054637188168;824.6847447936825;689.3898349873036;637.1091544688161;640.6797993921767;1149.4232692465298;629.1855231063274;660.3166817929839;564.639025091683;627.5212033511399;1995.8813929007183;2567.861502851747;617.7580423054403;688.6341857175686;616.1995364556783;573.189819792571;605.7655787499356;641.0511603749068;635.6011442243713;622.2986013097119;0.0;1959.95658945007;932.5530355640069;636.4168623628636;623.0802286124333;1758.3885103859682;610.6542570015721;1537.4811137507606;606.8056739129495;2874.306293225437;3108.89771659184;4964.668505710691;634.5222378437267;583.6336754971278;0.0;666.8409383252451;572.1970861376943;664.5237313136506;606.6550984989434;3670.598423188203;558.9774763243817;668.1702175659851;4161.5431381380395;0.0;615.4081482385909;594.524091020656;683.8315569758652
795.5830337965788;4349.954901948774;2749.68833129389;1167.4079668524657;814.1034733722664;845.6992404481069;826.2043978583532;795.1386289918017;1067.5345537258968;831.2016352378783;830.9052029036432;864.8931743382112;0.0;795.901362690705;796.9763529866706;790.5661208197282;760.6901844562759;2664.3304337191867;3351.6042228518686;841.2793452237756;0.0;0.0;800.2022939116379;855.8469573970115;821.8725589252923;892.0176751296366;815.746680368312;0.0;2553.672601873302;1270.4098038520353;863.297236534916;856.307038107337;2289.217374642418;774.3343195878442;1983.1290600898099;805.1016865466427;4067.596516454123;3965.4662564234;0.0;804.4700374468716;769.5842689271996;866.6762730541064;844.6597001608001;863.6022100347366;820.4727936766932;844.650551971856;5335.332318073627;810.2963193491908;884.116476754422;6244.4897614530255;797.1201991637072;817.8373502052746;792.9701646160878;798.281158206859
776.1090101115145;4172.8720819955915;2818.072233907207;1074.111332274784;727.269313336155;901.7826329248693;813.6751230619661;859.099633118833;1090.5130346330877;820.7809166044532;784.6191531126515;781.0031872593028;1391.0744051724653;896.787987886001;791.9288490016704;807.74692106077;869.1074902666908;2516.3748994499156;3269.1708093946972;783.5207104878356;904.8814975066301;857.7308086808904;830.9715330950547;815.8623360291812;771.9233515393929;798.6736302489813;809.9833822696049;0.0;2359.562637744862;1220.1928261825467;810.637715134677;760.2440784667178;2056.6671900013002;751.3847772730453;2046.731285122983;874.7604288247117;3787.097620542524;4377.77786192103;6217.007259070505;787.9209301533556;841.8385947122154;723.596632075758;759.7012492035893;757.8954344313958;732.0067267288583;785.1133377490089;4446.158581117314;805.7257594998656;718.9018624567142;5637.629228934442;802.7250893975962;807.0879182263482;797.0205038700785;854.9726384417155
651.7293057229582;0.0;2369.9832242751454;883.3485139831596;613.4970485032203;646.360225381383;613.1680375986606;600.1784403493416;890.8880499184589;626.7044581780486;677.9825474699614;702.7764582721326;1245.3501768632887;614.0950423501645;673.1313917547847;665.3000955379024;650.974579610517;2039.693941451084;2583.6298363113656;676.0882572354698;758.7590468780293;680.6551000793812;613.7757003161971;711.73947011771;636.2893858919724;638.9283203456235;649.924981988855;0.0;2202.758295463395;955.3426387039405;734.2593064534019;601.8522735265168;1633.3806529754374;0.0;1882.8232525183334;654.5115299006045;0.0;3420.1063660356444;5358.413320469321;659.0542121233358;630.6531638995946;633.2780872565752;720.516767416857;595.3939101890826;0.0;684.026561666622;3699.925907970442;607.9751740328696;645.6740374217876;4471.618253534311;652.3975028888302;656.1042710303924;685.5645506545197;661.9413462248165
866.7074088594205;4672.7849955685115;2977.9542805657625;1114.4390662003752;792.6722754591583;887.6173640673154;939.292162414231;871.8992042999392;1033.150113873167;0.0;887.5039055009617;853.3327163297068;0.0;899.2711667625481;997.0479669611381;874.7968830799757;799.7473855872081;2782.4863391917766;3450.9415402024206;0.0;998.4944139383575;816.2371355244328;831.3314273900539;918.9165650598239;827.6405230633492;0.0;932.5627317223052;0.0;2782.7428924785954;1238.262668954066;853.629529465337;894.4487169114977;2212.914057356299;953.8521913826477;2275.4876790072826;872.1401093451055;4256.109750151857;0.0;7338.71209506694;904.1572458984529;782.988719488334;830.1422902255082;815.0540672651032;772.8587295734053;836.9432343978395;878.1646777157603;5194.8691590626995;848.923448835073;920.4340710046198;5937.507407715911;817.3523860488272;832.1192687310278;799.6889035924813;885.0106717007969
898.508256391616;5566.188167278799;0.0;1272.3153230573341;933.0316384931447;972.202823664079;0.0;900.9021279040463;1207.4582695738488;989.1100854720202;916.9816520909217;979.6868360704264;0.0;870.1316305482992;927.8337054475373;839.0692038242962;889.5309017514531;2914.396691680735;3749.2120124916996;897.2853630604837;911.0594441512955;1033.6275374104816;893.0446670958659;944.3514089357378;949.3663326940509;0.0;916.1933678127721;1089.8198887148174;0.0;1432.8830044058207;925.1671868264631;927.6198610141665;2261.193398181518;869.9995553306186;2288.0517078800062;922.4480688667617;4310.577701091429;0.0;7268.144081265585;0.0;813.592256869146;969.4741991396519;876.868088244182;911.9066361304743;930.2277715009669;0.0;5019.568683125457;836.308297348879;1005.0169214252107;6553.949981069119;0.0;898.6439668188525;958.0688326755394;0.0
894.6555342543141;4927.409429850059;0.0;0.0;0.0;872.9011669757178;902.4354436277248;939.6277856157042;1270.2964395505746;0.0;887.3213059341443;950.534097572029;1561.0727758183198;894.7726873468853;884.2457620793842;951.3632343954747;868.2055367473445;2509.294149388839;3603.5973860756817;915.7869118847428;955.2874735677908;873.5852297724658;824.2557438799963;842.5626589635318;909.1239157577982;905.490342371537;862.7550932989302;1073.0268403468824;2941.523568553514;1456.0845468340517;0.0;875.5136046547273;2372.617669033225;911.7225721191411;2326.2679353708154;881.8590728983793;4305.558085567688;4576.736440464822;8172.956919912538;894.5675628706387;873.797136263331;857.0768582729639;935.6149434472178;880.8212811710104;891.1591216166205;972.4920961744053;5373.725087222113;952.9052713269477;988.5339287199984;0.0;879.8459072394255;901.6336288192934;849.3899366738714;0.0
0.0;4300.385625473767;2452.0032425945606;1093.6005606443966;815.3596511403686;787.3441997900172;765.866520849755;737.6555612807169;1068.3600500480852;0.0;839.710564910396;784.237926076236;1450.6220892498188;764.0215261476097;742.8006548949406;762.5743729240021;744.0267462890703;2457.852924442463;3181.2741912011393;769.4830128990392;846.0811012151989;764.6737502811031;727.6130100499861;820.493599431158;731.8395460918825;781.137240937784;769.4658763233608;906.0145679617143;2438.0387760829144;1144.9814286632534;0.0;799.0750397238114;2186.4845365587166;869.8346053563133;0.0;0.0;3647.017204723526;3634.6366866776325;6062.521670919869;762.3439024198103;762.7479538495371;785.3015347529977;802.4652782723493;760.3722957277334;0.0;745.8623171896222;4615.575513350707;0.0;0.0;5209.836333798571;0.0;0.0;728.8657365113345;0.0
707.7284198616655;4070.889352884852;2650.8083884636035;972.1034254695583;691.1320530485862;735.7694565325347;727.7047544521917;703.5905680149076;1001.1421774223116;653.597823612675;710.4124211873561;800.5365010987725;1329.4512670405766;730.0561164287192;0.0;743.625089890483;711.5888408037673;0.0;2960.6410667196647;686.0028502887214;746.7669116405185;675.8180925748381;717.4146228547879;695.1839568666445;794.2571065745657;702.1188155502626;678.172219878697;877.7451812111547;2251.498786451215;1010.1001609482079;0.0;733.041403724545;1775.4743369913451;678.4109737109458;1967.8617953990151;701.5593390012016;3381.978321976874;4037.926333768587;5876.40120432865;730.7408422351942;704.4792643466519;687.7645526685467;644.8769951642475;747.0978003357653;0.0;670.1213731803634;4012.7068100472547;734.6434664319472;725.9083330581346;4714.600034447234;734.4813003686168;0.0;658.7976399846498;0.0
831.6462750416318;0.0;3132.5629190203945;1345.8212737458766;864.2436399887556;804.8779493563779;775.0810441842161;0.0;1152.6527855042946;864.7033391550419;834.5763604791636;865.7841589205602;0.0;872.758442786689;930.7241956980032;892.2498264139464;857.4887100109885;0.0;3483.088634166536;946.915539663759;869.6887806838563;866.0713499808501;936.6283103698127;908.5845379037718;859.6703564453995;888.0941763320965;907.894849464061;0.0;2525.5834314828057;1309.0477941432528;795.7912328556258;0.0;2276.259017983294;819.0910265213236;2057.0229541237118;879.5901140136868;0.0;4026.9054164494833;6609.030449655392;874.2351424760154;880.836953389626;856.6683535082709;0.0;854.8138239644111;881.4645494672321;797.0536170661363;4768.995515970388;0.0;898.9808753637385;5709.309449517995;848.1827402145684;0.0;821.3108947372373;0.0
598.9652609621231;3148.348086219248;2207.8774909661374;837.3890987698815;613.3166318190332;609.0287273902171;604.4864428133047;634.5221519523856;835.5664000176293;583.8528307721784;614.9969737231601;570.2175797436676;1107.3031974377416;610.5397091842245;601.0648725018126;599.3240331075472;601.6392835141249;1895.4159669681999;0.0;608.0308539383063;632.4310647472101;574.7830271848426;633.6264876628759;593.3539623100869;552.0570774408707;632.9868339857022;0.0;694.3372706967721;1622.1270641845813;831.7529044345024;599.3970649517194;0.0;1398.2306692873879;598.9558776469248;1605.876267525521;606.653242842826;0.0;3083.1484135564156;4751.782276146655;617.00182907616;593.2048899632381;0.0;623.8278908913242;692.3086986289394;599.8101321830776;579.9913857695971;3425.9836351701424;583.1736512096614;601.6660526685184;4141.3023051553155;642.8045690066583;675.8084857750438;0.0;0.0
1018.7508590680148;5617.330685763091;3529.4471418667076;1374.3683958871668;1043.881584802592;907.9312772641787;921.5967889304067;985.4153409942421;1484.6444666006971;1014.8813182908959;977.0770994590865;992.5723224629963;1720.2812724727087;1018.1223066546517;0.0;916.0458237005673;957.5491694533713;3298.7507996911163;4073.0447416444676;1042.3804766532046;1075.06830190519;993.0965345357002;953.5665294723792;937.6566833920301;994.0016770920598;966.0505910682122;940.3626365143277;1181.8331308190254;3066.6487070165963;1292.4903462558814;1099.4053179215928;0.0;2510.366124301759;971.6493953147328;2642.4486768393813;1031.2371351581844;4783.4726596478;4902.63351677407;8224.864774883708;1015.1227570355253;933.0994362359933;1014.7128140191065;1000.3372589004526;998.4517260878288;1039.5710852806635;911.8459581788419;5529.724324016641;964.1120654758156;1048.104733582595;6753.0184258712325;896.8532450320686;977.9957052410381;1032.3757017147252;0.0
