2_C151.15;3_C-9.47;4_C201.84;7_C-6.27;8_C130.49;10_C228.66;12_C-138.89;14_C-27.88;15_C-13.33;16_C63.6;17_C-28.43;18_C-265.65;19_C-244.05;20_C132.01;21_C-30.66;23_C-178.13;24_C-17.19;26_C121.47;29_C189.52;30_C-43.05
8.841646;0.92709255;3.1531208;9.319034;11.073482;2.30528;4.641076;2.4722166;3.1693857;1.3904965;3.400341;1.1816798;3.6079373;0.8789527;7.061202;1.3681613;3.4833236;1.4311988;0.8514271;3.7953422
9.542351;0.90831506;3.3282142;9.785713;12.233698;2.647465;4.8119917;2.3570523;3.1355433;1.3611742;3.497593;1.3354994;4.686001;0.9046651;7.4134088;1.3876787;4.1409974;1.4692767;0.9559925;4.6744275
11.114136;1.0899234;3.7599354;11.417738;12.263662;3.081074;5.308014;3.4716282;3.6381345;1.6116892;4.2707214;1.4327177;4.485184;0.8876753;7.084418;1.5729303;4.294227;1.825568;0.961356;4.36993
11.453351;1.2502255;4.319646;11.343367;14.616544;3.1974568;6.2907896;3.409244;4.3979225;1.7726963;5.646445;1.6656449;5.5703783;1.3463209;8.670355;1.8326604;4.4695997;1.8927225;1.2466762;4.717028
13.233602;1.4838138;4.6413736;14.007004;17.504038;3.7180398;7.379773;4.042747;5.389888;2.1373067;5.643743;1.9464028;5.7563543;1.289819;9.63949;2.0105977;4.621764;2.3116155;1.3490407;6.40956
12.683693;1.5155723;4.5027747;13.883894;21.061764;3.5331948;6.911746;4.1740294;4.869832;2.1807878;4.962893;1.966356;5.886255;1.2816976;10.483172;2.4085095;5.5305414;2.0988872;1.4742254;6.819976
12.989993;1.3182974;4.968629;14.649002;21.043863;3.734246;7.4009256;3.8372643;4.5766625;2.1542826;6.0210443;1.8642467;6.3575187;1.4029467;11.049013;1.9464649;4.7966943;2.1523845;1.6702973;7.0610876
14.168607;1.6040678;4.644761;16.102753;18.29165;3.7537212;7.142596;4.1107044;5.171418;2.3911493;5.820939;2.0327296;6.5435166;1.2950424;10.661074;2.3457193;5.699635;2.4144886;1.6330128;6.9107237
12.305076;1.4108729;5.3660307;15.423197;19.261795;3.8114643;8.571615;3.7659645;4.721633;2.2128727;5.915189;2.1286829;6.253987;1.357504;9.837253;2.3156781;5.771428;2.176024;1.5768675;7.229804
14.312701;1.3219839;4.7840157;15.492149;19.403637;4.0880523;7.247821;3.9064727;5.2460546;2.199615;5.6610956;2.1362674;5.7666526;1.4357648;10.605857;2.015513;5.4845753;2.4146056;1.5142405;6.8235865
13.244368;1.3791605;4.2418914;14.065529;17.495794;3.386228;6.518943;3.9324749;4.8497024;2.093782;5.500477;1.9163882;5.0250583;1.3910953;10.44905;2.3645256;4.274183;2.1735387;1.3705754;6.4701004
12.289874;1.415329;4.8766265;12.563805;13.913057;3.1912122;6.1387744;3.76923;4.8239803;1.9542167;5.1884604;1.7084385;5.862975;1.1713002;10.226633;1.8956646;5.222512;1.9759166;1.3087146;5.3525977
11.39821;1.2613909;3.760416;13.263257;17.153147;3.253959;6.59673;3.3191438;4.866549;1.7266808;4.8562922;1.7173939;4.6770067;1.1320674;11.36546;1.7393568;4.7801733;1.7718464;1.2903761;6.557103
12.206957;1.3136022;4.5703073;13.545286;17.224672;3.580439;6.2303324;3.4253426;5.2216024;2.1767843;4.974963;1.6323779;5.178262;1.1066594;9.954695;1.8713919;5.192791;1.846936;1.177607;6.363538
13.329935;1.5134685;4.8924837;15.576497;16.115547;4.1102014;7.7146654;3.6686282;5.581313;2.071522;6.04506;2.0101576;6.22211;1.3521616;10.62723;1.8531888;5.8927836;2.2024465;1.5386012;6.193591
13.221666;1.6158807;4.538861;14.414775;18.532724;3.4035938;6.525281;3.523719;5.0477905;1.9526184;5.9475565;1.8353035;6.1166277;1.483823;11.394584;2.16536;5.677168;2.3482928;1.5805786;5.834739
10.836161;1.3115854;4.852697;14.093399;19.113258;2.9807825;6.235498;3.7550724;4.73146;2.118584;5.3154016;1.6695648;5.5062766;1.1737168;11.186288;1.8575754;4.590406;1.8595406;1.3345546;6.0524864
11.527586;1.2588785;3.6483166;10.469233;18.905613;3.1183178;5.600804;3.1965592;4.590213;1.6456099;4.792762;1.7394356;5.203283;1.1224782;9.403941;1.8945097;5.0303283;1.7737606;1.3206098;5.8805
12.674259;1.2753348;4.6729035;11.639341;15.5998535;3.3995483;6.4039254;3.4818676;5.0008783;1.9536406;4.7464285;1.73143;4.676287;1.1303961;11.15141;1.7708752;4.876153;1.996484;1.343623;6.4765153
12.270464;1.3959577;5.047071;11.852381;16.4925;3.4753807;6.3483996;3.2322593;4.189074;1.8116591;4.947404;1.8819498;5.0295997;1.1902342;10.240995;1.6423168;5.427939;2.0875022;1.2308285;6.417543
11.343073;1.0307801;4.264939;10.572367;12.693636;2.4060369;4.6617026;3.2379303;3.9442406;1.8411525;4.5819607;1.4684385;4.4027534;0.93757993;8.777548;1.5020452;4.380247;1.8925434;1.080683;4.554603
9.235521;0.95178366;3.0511296;10.295812;12.872948;2.2420504;5.3718567;2.737109;3.2661088;1.687134;4.058038;1.4934764;4.525473;0.96767825;7.3273673;1.4059857;4.267843;1.5797554;0.9954971;4.4002724
9.400739;0.8713149;2.8533466;10.253513;12.20141;2.3166099;4.764271;2.5578666;3.642591;1.5366364;3.9719186;1.3276777;4.272379;0.8364204;7.225679;1.3341248;3.5314415;1.4435122;0.8887831;4.339197
8.23101;0.9241899;2.8255572;7.3629236;10.924473;2.4317677;4.4336743;2.35074;2.8709798;1.2100499;3.2990563;1.2706321;3.3246408;0.79974633;6.212856;1.2114289;3.2783713;1.2068291;0.87787545;3.6462715
7.0777955;0.93503284;2.8836513;8.848524;12.3623495;2.262259;4.148698;2.3980217;3.0866618;1.2510936;3.1874096;1.1563785;3.0700388;0.83935225;6.6354113;1.2032759;3.3511043;1.3167577;0.8557838;4.31396
8.77076;0.9842416;3.0320973;9.207602;11.796074;2.244009;4.3475504;2.2620962;3.6371353;1.3962443;3.638887;1.5039067;3.8189216;0.84633255;6.3670745;1.1937333;3.664781;1.207104;0.9542446;4.315672
9.817815;1.0535532;3.8092732;10.56928;11.763113;2.9656098;4.7717752;2.648785;3.6653428;1.6123517;3.5777078;1.3312094;3.8213265;1.1364617;8.14666;1.529928;3.6231422;1.7767584;1.0291799;4.781408
10.40911;1.3407081;4.0788636;12.077439;15.518496;2.9401286;6.118221;2.7072425;4.049361;2.0972328;5.1217947;1.746365;4.498185;1.0873775;10.01393;1.5587796;4.7071376;1.8900868;1.0517086;6.6901083
12.487483;1.4353459;4.329343;12.714264;17.610422;3.2314496;5.9413195;3.6759517;4.7187686;2.0627475;5.387574;1.9953674;5.855378;1.2488376;11.400657;1.7641468;5.040536;1.8724976;1.4538419;5.9419274
12.160658;1.5613291;4.1719217;13.140164;17.816792;2.997998;6.3865595;3.3500419;5.0445094;2.12978;4.7598534;1.8852148;6.1135497;1.2114885;10.236126;2.1480708;5.413775;2.2951684;1.4283209;6.1289206
14.977592;1.4434068;4.906534;13.134222;19.583668;3.573356;6.851613;3.9897904;5.237409;2.1175964;5.7529836;2.1797924;6.2495656;1.2685798;11.544218;1.7846473;5.407565;2.0676944;1.5532601;6.434343
13.228262;1.3891497;4.5055876;14.504812;19.80839;3.912664;6.4505854;3.4968083;4.852753;2.2212987;5.111007;2.1005054;6.051595;1.3999487;11.20506;1.7103363;5.646137;2.4127774;1.5145154;6.5300226
13.91158;1.4218247;4.9224677;14.863111;17.193645;3.5214615;6.4250283;3.8994713;4.744258;2.5679932;5.9219947;2.1227574;6.4757376;1.4689738;10.0505705;1.9486996;5.6100616;2.3433166;1.740215;6.752645
12.601816;1.6679932;4.461314;14.023007;16.914618;3.5197444;6.1928916;3.3264518;4.9272265;2.0465488;6.069729;1.7204319;6.146806;1.0704176;10.206058;1.7350054;5.403788;2.0568523;1.4245958;6.155767
14.017484;1.3030304;4.6356974;12.491661;19.516426;3.442517;6.65803;3.748867;4.904996;2.1581724;5.3527718;1.9511015;5.3297253;1.3254689;9.8986435;1.741164;4.787173;1.9448143;1.256046;6.798669
11.729767;1.4026713;3.8654912;13.441797;16.251713;3.096049;6.34865;3.237098;4.5240455;1.7255638;4.646734;1.7095859;5.338817;1.209243;10.114122;1.5728623;4.9590783;2.0213647;1.2418548;5.691513
10.278895;1.1899099;4.141098;11.298582;14.4838;2.7095942;5.672221;3.1803684;5.52996;1.8676836;4.4833803;1.6376854;4.945651;1.1402937;9.117639;1.5977325;4.4351435;1.7698056;1.3921527;4.9994287
11.400102;1.1361701;3.796044;12.777075;16.980251;3.2962124;5.9844494;3.591573;4.5488043;1.8332684;4.409606;1.746452;5.0901423;1.1656103;9.167729;1.8528522;4.501483;2.0344503;1.3330495;5.968795
14.558751;1.2282078;4.0187263;13.838176;20.159367;3.4452415;5.998597;3.9436736;4.542552;1.9093935;5.251107;1.934687;5.838983;1.2344663;9.906569;1.7264087;5.0086837;2.0051212;1.4199655;6.1582327
12.513141;1.5499499;4.8399253;12.513141;19.044334;3.704443;6.7322373;3.4559033;4.832803;2.2787843;4.925593;1.7498556;5.386093;1.4419451;10.45145;1.7161655;4.99816;2.1318805;1.4541738;7.246553
11.821241;1.1257628;4.272266;11.460363;15.5527935;3.6283512;6.3671103;3.4240208;4.761748;1.8282436;4.809266;1.6647923;5.3105264;1.3286133;9.351013;1.6372881;5.338109;1.9312861;1.3413465;5.7840576
10.845774;1.2058226;4.5797267;11.118478;17.093452;3.1271794;5.5477734;3.466256;4.0173454;1.9847275;4.8706493;1.7050161;4.7114415;1.1066229;9.3576145;1.7202514;4.013796;1.8641331;1.1987097;5.38727
10.508101;1.4198301;4.0071363;11.72834;15.297087;2.9769714;6.6808915;3.580279;4.1839485;1.7245734;4.8690805;1.5520129;5.2209196;1.1876191;9.652833;1.7283745;4.8522024;1.9407307;1.4196007;5.678282
10.124468;1.3407519;4.770694;11.544259;14.241832;2.7019067;6.751442;3.6798656;4.548236;1.8060026;5.025271;1.7972724;5.47375;1.1801457;9.650892;1.8641001;4.527692;1.9114012;1.2951066;5.86166
9.034629;0.9643049;3.0714269;9.493018;10.62571;2.3998516;4.032512;2.343024;3.8938942;1.3004476;3.97553;1.2755189;3.5729623;0.9428198;7.9758134;1.0890386;3.5748496;1.2954972;0.9275378;4.593095
7.806569;0.9927126;2.4757242;8.977946;11.014016;1.8420149;4.148861;2.3501897;3.0488293;1.2049158;2.8685522;1.2104666;3.4037137;0.8259724;7.001045;1.2119926;3.415858;1.2732588;0.9078066;4.273722
6.486815;0.77137023;2.6636968;7.4535904;10.552435;1.8421341;3.9768422;2.0513911;2.881441;1.2036021;2.8235867;1.0031166;3.2285829;0.8128069;5.980297;1.1920191;3.3245282;1.3464755;0.8059355;3.314579
6.6140723;0.76006114;2.710837;6.712046;8.034376;1.9276798;3.8978457;1.8652779;2.7786374;1.0362704;3.064527;0.944633;2.639377;0.7053462;5.041782;0.97799385;2.7876613;0.995886;0.78553057;3.1089804
7.1327133;0.7525781;2.0956547;6.139746;9.451217;1.7885783;3.4194462;1.7492402;2.4128876;1.1746576;2.694466;0.983531;2.7864325;0.6968113;4.9603386;1.0382781;2.628986;1.0116327;0.73707896;3.0816712
6.801061;0.74705136;2.643849;6.3135924;9.946193;2.0434802;3.9242523;2.173695;2.8323147;1.1203816;2.4242196;1.0943344;2.741818;0.72324115;5.712154;1.2019441;2.3967967;1.132775;0.8021348;3.2796311
8.346464;0.80325145;2.900053;8.773375;11.837584;2.4097369;3.8294544;2.2828252;2.8942783;1.1902872;3.483416;1.1365403;3.6243782;0.775472;6.7823563;1.2341901;2.8655248;1.1143144;0.95122766;3.514193
8.245967;1.0013212;2.8867564;8.537407;11.646892;2.4072478;4.6812067;2.4328575;3.0471663;1.4864843;4.4271607;1.2764852;3.8823638;0.9724962;6.8624334;1.3827429;3.8472373;1.5414541;1.0408423;4.4694853
10.03004;1.1977148;3.8828082;9.692453;15.065799;2.7781637;5.5153837;2.61171;4.515144;1.6536661;3.931582;1.4573071;4.9638853;0.9981302;8.261449;1.5917444;4.032464;1.4426602;1.173755;5.1308727
11.205624;1.0513602;3.8777568;10.421941;15.88431;2.8722646;5.274688;3.2583213;3.9650688;1.5887926;4.284869;1.312134;4.432404;0.98091257;9.148113;1.5370057;4.4257913;1.7462723;1.2315512;4.978902
10.540316;1.2068331;4.1810174;10.38715;14.767619;2.7609873;5.357442;3.0436718;4.550872;1.5232427;4.2725134;1.471599;5.017974;0.97935885;8.633542;1.7412857;4.196272;1.8137401;1.3189452;5.1311593
11.205859;1.1827558;3.8414204;11.869834;17.041853;3.0562007;5.572191;3.038511;4.3194165;1.5621834;4.393231;1.5766337;4.236932;1.0899742;8.852469;1.5372059;4.1108265;1.785338;1.1217995;4.9887733
11.482291;1.1196309;3.8020349;12.721256;14.039566;2.60227;6.3892922;3.181705;4.073949;1.6622727;5.035938;1.6454127;4.6682596;1.1568946;8.463051;1.7405713;4.0794764;1.7421894;1.3559979;4.8916245
10.14184;1.1859515;3.6601887;9.847862;15.389913;2.676983;5.8483725;2.6799338;3.6495597;1.7753477;4.936427;1.5239034;4.950459;0.99645776;7.8764753;1.7934475;3.8371284;1.8530592;1.0954477;5.234184
8.498334;1.1397256;3.4435463;10.21362;14.792081;2.6612232;5.652892;2.8147542;3.8625565;1.7532501;4.149106;1.5043576;4.6115665;0.90981627;7.922937;1.4295717;3.7505748;1.7472074;1.1399605;4.272489
10.04059;1.1718267;3.9378285;9.6029415;12.566305;2.564503;4.8197393;2.8415244;3.4001796;1.5617572;3.9339604;1.5038545;3.9364464;0.9734041;6.918177;1.3562795;3.7473474;1.4237635;0.9041232;4.7779994
8.12316;1.0457932;3.432777;9.2702465;14.378042;2.4484272;5.1696734;2.4827712;3.310595;1.5403259;4.111304;1.4420276;3.5504258;1.0000238;7.52983;1.5357182;3.6700153;1.3714575;1.0577005;3.9193752
11.1388035;0.97517604;2.9779344;10.494516;12.286643;2.4451013;5.039321;2.7768807;3.7596653;1.6277918;4.895581;1.306177;4.158481;0.9117309;7.8950605;1.3638792;3.7694268;1.6102884;1.0108817;4.6214185
9.668423;1.0347778;4.3251047;10.637667;15.793184;2.7950225;5.605886;3.035644;3.8250833;1.8709364;4.6704063;1.3157434;4.69247;1.1497567;8.092035;1.4848193;4.158627;1.857826;1.0931995;4.9821725
10.245469;1.1177862;3.7454772;11.766549;15.25865;2.6949935;5.3303914;3.7074013;4.314567;1.6413243;4.755071;1.6239893;4.7622156;1.1488378;7.489833;1.4256444;4.185064;1.6035793;1.0943213;4.789933
10.167089;1.101988;3.2849221;11.029122;13.002144;2.4268231;4.726889;2.6423237;3.9238791;1.6825259;3.8535285;1.5480087;3.9482532;1.0089182;8.631948;1.3771746;4.1179132;1.6386877;1.1063917;4.341885
9.370961;1.0932429;3.3692918;9.7151165;12.797868;2.648196;4.87589;2.3351054;3.5195637;1.3611047;3.3827643;1.3227514;4.673197;0.99605525;7.66752;1.3625679;3.5237384;1.5678782;1.0216954;4.371119
9.765086;1.2304807;2.8985345;9.913286;12.832583;2.3500886;5.1535044;2.6386037;3.50855;1.399583;3.2737114;1.4857624;4.7086654;0.9760507;6.931964;1.3014448;3.921332;1.4348727;1.0307038;4.536768
10.66578;1.141194;3.2216225;9.153271;11.815417;2.3554337;5.2251363;2.6150355;3.6648765;1.4904864;3.9543023;1.4907527;4.603471;1.0313803;6.566911;1.4370923;4.5805902;1.4649432;0.97551167;4.959211
8.456221;0.76532733;2.7230067;8.911165;10.9369;1.9928839;3.783958;2.2747152;3.0012171;1.1511621;3.0318995;0.99321234;3.3240216;0.83032244;6.5271087;1.1858013;2.9258535;1.2322185;0.85776645;3.4382796
7.4709473;0.7519981;2.404346;6.845931;8.463847;1.7773168;3.7079902;2.1347096;2.9031866;1.2129947;3.0015187;1.0873817;2.856356;0.7546033;5.598043;1.0453221;3.076861;1.1092408;0.75663745;3.7598538
6.074565;0.7031705;2.3742313;7.260831;9.567647;1.7838968;3.707583;2.0745785;2.3781698;1.0436571;2.701478;0.95063275;2.6366184;0.64202744;4.8726187;0.96488774;2.8608923;1.0578574;0.72742814;3.180366
6.124511;0.6175469;2.3485508;6.2762175;9.300605;1.4717604;2.78087;1.7411709;2.326008;0.9413843;2.4507039;0.8997334;2.7423868;0.6020804;3.9507625;0.8216481;2.3485265;1.0089219;0.68924344;3.1259308
6.2349415;0.6826455;1.8305082;5.937981;8.541502;1.509507;3.171205;1.7998546;2.0619445;0.85765296;2.491513;0.84677494;2.5207694;0.6657735;4.9466147;0.7975998;2.6683612;0.9710595;0.61253154;2.6694434
6.4074874;0.6932004;2.1449032;6.265996;8.95677;1.831764;3.2034874;1.6779156;2.3398013;1.0000806;2.5290885;0.912535;2.7425385;0.6114324;4.888274;0.9645797;2.4702063;1.0822256;0.6674836;3.2034996
5.999305;0.85107785;2.7522287;7.3456535;10.203611;1.944459;3.6698291;2.1507518;2.782158;1.2995511;2.7534728;0.92572796;2.816268;0.811869;5.5446844;0.92329204;2.7987354;1.1086276;0.7719372;3.9875293
9.173445;0.8511816;2.914018;7.9756546;11.101705;2.1189995;4.235278;2.4773715;3.1539261;1.2859399;3.2389138;1.1979905;4.0073266;0.84256536;6.443155;1.2892665;3.2418396;1.4193052;0.918342;3.5467658
9.917497;0.9916891;3.0069644;9.46821;12.271305;2.3238175;5.2544603;2.569317;3.7028394;1.3869321;3.8072433;1.2535433;3.752829;0.9565322;8.344951;1.3674846;3.1569448;1.3637018;0.87596035;4.248088
8.969157;1.0664755;3.7701397;9.302864;12.920492;2.6700344;4.9449615;2.787765;3.709338;1.5680323;3.930883;1.2896004;4.0269403;0.89963007;8.823217;1.3771715;3.2678833;1.7525917;1.062746;4.566369
10.160784;1.2229595;3.5758903;10.537022;14.547121;2.683429;5.2915583;2.6940362;4.0503006;1.5911567;4.039885;1.3281573;4.4496284;0.9414457;8.169986;1.2761186;4.0793166;1.4905884;1.0386907;4.7889013
8.776647;1.1323293;3.733537;10.73332;12.394138;2.5741465;5.5434194;2.5929997;3.7645843;1.5239536;4.178283;1.4630417;4.3535476;0.8819531;7.9128923;1.4362239;3.8290093;1.4152472;1.1880175;5.0457945
11.662189;1.0504588;3.4786553;10.297816;14.8979435;2.751145;5.5663714;2.6866329;3.7552776;1.5660242;4.0394897;1.4903727;4.437288;0.9732645;8.307379;1.614207;4.332999;1.4393351;0.93945444;5.0462537
8.99967;1.0444998;3.8427377;11.590858;13.285234;2.4917655;4.6210947;2.4244037;3.5231853;1.6474104;3.7588959;1.5335528;4.472242;1.0344973;7.778197;1.4195445;4.005855;1.6151607;0.93098754;4.373893
8.684486;0.98226166;3.0874333;8.947954;12.238276;2.4455533;4.014392;2.612059;3.5489173;1.4037197;3.3638248;1.2400839;3.6965346;0.8181928;7.078002;1.3630064;3.913958;1.4210722;0.9949678;4.8682113
8.2564535;0.8670665;3.1641958;8.422842;10.396513;2.4096415;4.692604;2.6820414;3.3724494;1.3331362;3.4176373;1.4182532;3.4632058;0.87628114;6.3231926;1.2880675;3.2251854;1.2521396;0.9398848;4.0358863
9.1831455;0.98227614;2.9198115;8.98994;12.0689945;2.145488;4.080379;2.3826365;3.5879047;1.4211992;3.642096;1.2283531;3.3609002;0.9014953;6.695146;1.0640475;2.9450657;1.2309777;0.83616763;3.7460282
9.693785;1.0270145;2.8574347;8.856494;11.386647;2.0660603;4.3008013;2.4399936;3.1198025;1.2741673;3.3341656;1.1600379;3.7187831;0.7817119;6.431276;1.3314263;3.3102279;1.4917511;1.099296;4.535157
9.039597;1.0183179;3.385099;9.405217;12.718187;2.2808797;3.910483;2.6259656;3.6367974;1.5632769;3.5636456;1.3314123;3.967588;0.89073896;7.894352;1.3820002;3.0733657;1.5084376;1.0730458;5.199572
