1_G137.1;2_G36.31;13_G-56.47;22_G63.29;23_G40.43;27_G-10.61
28.182285;29.488867;15.369116;0.0;11.190086;20.622578
27.034893;26.359564;13.77001;17.295713;10.443394;18.599325
0.0;40.910637;19.47544;21.641968;13.539499;26.568884
36.334618;37.04066;0.0;24.507866;14.570353;28.429733
0.0;56.397972;28.220785;33.3382;0.0;40.742455
44.85312;40.40594;19.568357;25.363543;14.889078;26.369244
46.88605;50.04628;23.736553;0.0;17.260265;31.345432
42.626472;42.79883;19.639023;25.014896;15.933416;31.953802
40.73514;43.462437;23.039661;25.581707;16.310328;28.57552
38.648766;38.232975;19.137838;22.502247;14.5315;24.083313
39.937885;43.62144;21.203518;27.429972;0.0;27.404388
0.0;49.292767;23.564844;29.117695;18.023281;30.349543
33.36358;34.19348;16.869246;21.704214;13.238116;23.467113
34.515312;34.382717;18.333946;25.45037;13.6579895;26.773737
39.992577;37.372307;21.26887;25.086416;14.997896;28.758762
38.84907;35.80311;18.513178;25.386787;15.65999;25.552677
35.288677;36.409004;17.681778;21.662851;13.738649;24.148361
33.99018;33.835762;16.939283;20.935726;12.5781355;24.547115
38.15676;36.40904;16.923046;22.213566;12.640951;24.848614
34.58854;32.667076;17.045628;23.279882;13.743777;24.727747
0.0;0.0;27.101154;30.267157;17.261309;35.687443
28.09763;26.039059;14.7907;0.0;11.547018;20.296175
21.162704;22.082333;11.3036785;13.555735;7.98731;14.282715
30.776775;0.0;0.0;18.988966;10.899184;21.293509
25.095264;25.633173;11.849957;0.0;9.921692;17.205143
21.072521;19.485418;11.077278;13.194547;8.886084;14.111803
24.60175;25.451717;12.676949;15.802755;10.217473;17.208994
32.161358;33.068245;16.67944;0.0;13.282843;21.29793
33.15261;30.146175;15.600332;18.874393;11.406858;21.742281
36.590534;39.007843;18.987032;24.008638;13.963397;0.0
36.688972;34.81937;16.546144;19.818232;13.209845;23.786646
42.024113;37.58077;19.81584;0.0;15.120524;29.415863
40.789703;38.154438;0.0;23.784224;12.698788;25.607676
39.428352;38.681423;20.410738;23.580276;15.3977995;0.0
31.25965;31.885569;15.0176115;18.897112;10.692618;19.805357
47.54361;0.0;0.0;26.679424;17.443521;29.531301
36.46679;41.96422;0.0;0.0;13.821222;27.987888
30.741009;28.384329;15.616153;17.285566;11.35663;20.393389
31.583511;31.728495;15.630771;21.323702;12.102417;20.889156
32.238636;32.565044;16.009464;20.17369;11.062674;22.016794
36.415733;36.765633;17.244816;22.291138;13.004797;0.0
31.729664;29.80759;15.889458;19.391727;0.0;22.98769
28.582977;28.848343;14.041453;19.082005;10.674622;19.668667
28.926727;28.684326;14.387779;16.81674;11.122397;20.569729
23.90894;22.042444;10.955515;13.346501;7.708116;17.31959
28.033234;0.0;13.200551;17.261522;10.838373;18.556152
22.841908;24.259945;11.433705;14.521466;9.226868;0.0
18.572834;17.360523;9.165334;11.131392;6.2459717;13.206869
0.0;34.623417;16.538767;0.0;0.0;25.477743
19.236988;18.578375;9.373929;12.723959;8.0637455;14.363068
22.460428;22.272196;12.915743;14.748232;8.536261;15.272272
24.829449;22.837961;11.692423;15.621915;9.979996;18.929062
25.654852;29.049093;12.771626;18.36178;11.491115;18.639158
31.416637;37.039593;17.1432;0.0;12.872385;21.81093
27.83959;30.360342;15.340248;17.957851;11.230593;21.056515
31.1837;29.159466;16.926008;18.802809;12.6744585;20.733736
36.202473;32.051586;0.0;20.587559;11.321269;25.952307
31.382336;30.525318;13.524539;18.308125;11.3998575;22.237284
31.689617;28.731384;15.164701;18.410454;0.0;22.002768
28.657925;25.42834;0.0;18.05687;11.337107;22.130215
24.436785;24.928684;12.518211;15.665822;8.956645;17.248543
27.78754;25.167387;12.6725445;16.745884;8.846092;18.512226
31.010284;34.077984;15.494351;0.0;12.911673;22.937008
29.156372;29.157299;14.023091;20.208796;11.507872;18.939981
27.102337;25.958118;13.311989;17.257418;10.369944;18.649855
23.960403;24.398405;12.39235;16.13724;9.126185;17.729107
29.884068;28.260632;0.0;18.621105;11.049498;20.301403
28.055256;26.249249;11.692388;16.362156;9.230303;17.864607
29.217783;29.132854;15.084518;19.383762;11.968132;19.317093
34.795593;0.0;19.092096;22.205875;13.995374;25.650126
38.63987;37.747124;18.79108;0.0;14.970042;0.0
27.397696;24.907675;12.124272;15.19401;0.0;18.974407
23.607044;22.59822;11.521753;15.526499;9.130257;17.70777
26.831867;27.988491;13.429074;18.230139;0.0;19.33768
27.940836;29.059925;14.332504;16.63409;10.077937;19.431416
44.640835;37.526997;22.270206;25.173573;15.247418;0.0
36.559235;32.218666;19.714838;22.520773;12.703544;26.30062
37.51588;33.791283;17.939466;22.569735;15.135867;26.959906
46.939842;45.228523;21.586967;0.0;16.69382;31.05299
0.0;51.596363;25.313948;31.386347;19.7401;33.083916
58.90619;53.595978;0.0;32.986443;19.757376;0.0
0.0;49.5445;24.247795;34.553627;20.441593;32.792088
37.58723;38.61409;19.83154;23.71255;13.601389;25.488876
36.873253;39.693703;0.0;22.056705;14.444928;23.922756
31.650497;34.17228;16.923538;20.475077;12.489341;22.656616
41.164726;38.143707;19.932495;22.499613;0.0;26.99052
44.919525;48.193417;0.0;28.605463;0.0;32.59476
38.73509;40.040447;18.90749;23.299786;14.840591;25.30737
0.0;44.46447;22.708391;26.237558;16.219051;31.24921
32.17558;33.742165;15.858681;21.849691;12.6498575;25.37063
34.536713;35.910675;15.909099;19.891617;12.885417;22.774853
32.785652;33.805634;17.208271;21.405636;12.440163;22.2468
50.997543;49.179092;24.807959;0.0;19.443848;0.0
34.553185;38.682976;18.191185;0.0;12.42484;24.326004
31.10884;32.469814;0.0;21.17809;11.34058;22.993479
31.329868;30.13764;15.623739;0.0;11.919421;20.519053
25.215414;24.904308;13.231043;16.447727;8.883535;16.777319
34.05125;30.833258;17.160807;0.0;12.3685875;22.086575
38.755775;39.07338;18.807446;0.0;14.018166;25.63482
34.148144;35.647682;18.936697;21.16038;14.707494;23.895992
43.46673;46.88112;22.443432;29.04986;18.115656;0.0
56.64817;0.0;27.760004;31.882391;21.008244;40.585094
53.07773;50.37554;24.618551;30.814651;19.534214;0.0
47.324932;48.672905;23.380526;26.806143;0.0;30.107742
41.7799;44.254208;19.835459;27.59439;17.560768;27.310307
41.591827;40.441196;21.602453;26.677044;15.318067;27.685974
39.91736;41.847786;18.73621;25.435942;15.741751;29.945974
36.63548;39.598793;17.754055;24.65086;13.083168;24.501009
41.601284;42.406853;20.193274;24.15837;0.0;25.194454
38.19761;35.793777;19.152163;22.478401;15.038762;26.324457
42.37149;38.55744;21.190413;26.690329;14.575211;26.923975
39.04668;41.669083;21.127695;25.985205;15.619843;28.168613
47.298088;0.0;25.445303;32.647614;18.519163;39.284805
42.243183;45.78466;22.79685;28.148525;15.79437;0.0
38.157085;36.08945;17.464762;22.434977;13.145914;24.262589
47.69471;0.0;25.11386;28.47672;17.235855;30.783514
34.570614;32.82116;16.128334;22.159195;13.272021;24.830456
32.07615;31.566486;16.21849;21.246798;0.0;21.980816
25.295017;26.93484;13.340091;16.249065;9.815462;19.575941
29.218542;27.830734;0.0;18.38898;11.454285;21.153738
34.19392;31.632385;17.386074;0.0;0.0;22.907934
26.53299;25.843906;13.489059;17.450024;10.860863;18.483702
31.578217;31.598621;15.339078;20.774694;10.577594;20.67529
43.706318;44.595028;23.24738;0.0;16.452377;26.920557
43.080193;43.92678;0.0;26.286163;15.63121;30.454824
40.09371;40.499825;22.112875;26.821335;15.382927;29.599237
52.2612;49.17647;25.789896;0.0;17.719166;33.831997
50.09965;46.333138;0.0;29.643198;17.43788;32.8774
40.49991;42.2255;23.51987;27.26923;16.848871;30.172327
41.31591;40.458267;22.485813;25.567118;16.133965;29.15528
40.39692;39.68758;19.886036;25.364758;14.833763;27.354023
0.0;51.5393;21.588667;27.863745;15.76951;33.94292
40.07054;33.029575;18.332844;24.1444;13.787758;25.784008
35.548862;38.352257;20.184464;21.850101;13.508738;26.799683
39.50755;40.964203;21.836775;26.50832;16.199392;27.229675
41.6184;40.513683;20.782764;23.695227;15.119174;29.565628
38.72152;38.635468;18.129717;22.116255;13.217613;25.424427
38.16168;36.291084;18.586735;23.334871;13.289035;26.440105
36.77868;37.78493;18.326967;22.828556;13.387535;25.795202
39.421757;34.87493;18.235853;21.114353;14.0227785;27.053082
31.71228;34.180683;16.374771;19.90126;12.401967;23.458176
28.992975;28.766262;14.609792;19.313631;11.240265;22.51036
29.711294;26.826385;12.641962;17.812643;9.656916;17.195593
26.789448;24.746223;12.736391;17.080566;9.760977;18.139395
36.86634;37.160564;18.207554;0.0;13.126805;0.0
26.625605;26.86845;13.393669;15.436612;9.565229;17.85928
51.325523;0.0;27.034475;0.0;20.083326;39.477936
35.522057;38.2777;20.198658;23.066439;13.643016;23.486658
53.943195;57.90629;0.0;0.0;21.331324;33.430714
49.758976;41.41708;23.17242;29.784626;0.0;29.466425
43.450356;43.82613;20.81046;25.60351;15.4537;27.318111
56.206123;55.053356;0.0;34.71232;0.0;38.540974
53.772095;46.31243;25.56124;33.907074;19.23444;0.0
41.773785;40.613018;20.676182;26.317158;14.507164;28.477432
0.0;52.781666;24.532454;32.105366;19.855024;39.262077
0.0;0.0;32.241413;46.00214;27.703854;51.037254
45.47927;37.32631;0.0;25.761847;16.68097;28.805145
0.0;48.40843;27.064117;33.404278;19.164766;34.61783
0.0;50.118294;27.416754;34.44114;17.716206;38.851757
41.41285;38.261147;20.79417;26.607273;16.158337;28.384802
48.10534;46.036407;22.412693;0.0;16.436344;30.483822
34.58607;38.166378;17.829418;21.849531;13.415056;25.776783
40.178936;40.04206;21.913122;26.927984;0.0;26.790974
35.818634;38.134052;18.389902;21.112236;13.659353;25.847614
37.647186;42.032795;17.769335;25.989264;14.361452;0.0
38.507515;33.11841;19.717796;21.649422;13.244562;0.0
37.47328;33.434547;17.223118;19.326206;12.219942;0.0
24.054996;26.089397;12.119719;16.270243;9.277631;16.774971
23.349207;25.764673;13.15748;14.630214;8.436003;15.969559
28.14682;28.140324;12.395468;16.145473;9.548372;19.780064
31.776129;30.06341;15.594022;18.6388;11.737435;20.156668
47.131977;51.818348;25.872961;0.0;21.637451;0.0
0.0;51.26864;24.002596;31.40178;18.428257;35.028614
49.536217;46.23344;25.475805;0.0;18.151493;31.980713
41.992836;39.92295;20.907812;24.149876;15.674845;28.733456
51.251427;0.0;25.38689;33.97061;20.879358;38.80537
37.205036;37.173683;18.817226;27.285564;14.165525;29.047577
41.910664;40.666626;20.984245;26.796875;15.358548;26.03545
39.647026;38.80123;17.966648;23.047766;14.315979;24.84135
44.084698;39.976215;20.808237;26.167255;15.421988;0.0
34.012783;36.897633;16.764103;21.078833;12.022814;23.323921
48.01737;0.0;24.793644;29.44613;18.413189;32.87026
41.66149;38.407734;19.296017;24.814373;14.895025;29.041086
46.248634;38.689438;0.0;31.940868;17.354338;30.926838
50.50808;53.66117;0.0;29.465082;19.524216;0.0
33.546383;33.98182;17.143425;22.447153;12.375973;24.011614
40.64591;39.623863;21.348679;29.010769;17.731901;0.0
66.78066;0.0;33.14216;0.0;0.0;45.13653
26.878735;26.976294;12.94827;17.067423;10.032687;17.075146
24.034086;25.38033;12.281366;15.595041;9.704925;17.396336
28.180225;23.788818;14.352374;16.559341;10.543384;0.0
19.178167;20.268826;10.776361;12.129011;7.347014;12.912989
22.673567;22.694088;10.769381;13.464061;0.0;15.10058
24.327776;25.634054;10.611362;14.140226;0.0;17.984951
23.460318;24.14168;12.400459;16.713215;9.490783;16.08633
0.0;38.83132;17.677954;22.465677;14.098795;25.300285
31.958221;27.866192;16.663736;19.128971;11.471121;21.787249
36.752205;37.76452;19.427568;0.0;13.52904;25.12812
37.328045;38.02306;0.0;24.757622;15.04155;23.967093
40.144875;39.506744;21.185034;0.0;16.255692;28.547485
34.75762;37.757824;18.092422;23.959688;0.0;26.135855
41.428383;36.22457;21.041616;25.05137;15.621722;0.0
31.72887;31.888336;14.9163265;18.68929;11.003989;20.575964
31.20831;30.163982;15.151639;18.356564;11.508035;21.580402
0.0;35.867737;19.147848;23.441614;14.584277;26.368494
31.240458;27.749395;15.126959;17.714672;9.936668;18.561008
32.92919;33.72187;15.9097395;20.664877;11.595485;21.944492
30.528162;31.694004;16.167679;20.338705;11.296766;21.27689
32.078167;30.245014;15.422833;18.946644;12.003105;21.356369
32.795162;32.723396;0.0;18.816267;11.485834;23.02098
31.42717;37.65309;16.910063;20.38738;12.113713;0.0
28.339365;30.710712;13.838107;19.741856;10.700529;18.360598
29.923635;27.759302;15.257181;17.40148;11.083418;0.0
20.833996;21.99911;10.3012905;12.271626;8.090054;14.468318
0.0;24.970066;13.569712;16.345093;10.800112;17.750572
23.761003;25.84118;12.599945;0.0;0.0;15.757932
18.089552;18.395395;7.827179;10.570753;6.001055;13.285643
20.562468;17.771332;9.881342;12.172225;7.9207582;13.398196
21.572021;21.776474;10.542184;13.078799;8.017827;15.3179
25.353655;25.49246;12.011503;17.011728;9.344042;19.111637
35.363132;0.0;19.545885;22.146732;13.752988;27.10439
28.652508;28.613888;14.68246;16.307476;11.458033;19.45427
33.991947;32.59395;0.0;25.70838;14.514218;21.87568
33.68592;38.593975;18.03159;21.353308;13.279959;0.0
0.0;42.467888;20.183851;26.885387;0.0;29.98704
28.734537;26.671482;14.05213;19.722347;12.416854;20.788204
33.719536;31.439722;18.75531;20.92637;12.316554;0.0
31.109638;29.087154;0.0;17.973011;11.177691;19.403166
25.34637;24.394352;12.555513;14.580874;9.621208;16.410513
26.595333;26.123539;12.709851;16.445272;10.366417;18.204975
29.02497;29.766857;14.884024;18.606281;10.358559;20.32484
0.0;45.218697;23.565857;0.0;18.01542;32.894016
26.513906;28.421824;13.924088;15.672583;10.331535;17.114538
24.128653;25.05363;13.170291;15.769424;9.867797;17.39673
32.322025;32.389553;13.920703;0.0;12.166418;19.868176
24.816092;25.473597;14.110483;15.965915;9.688534;17.588154
29.753056;32.224056;16.877909;19.44109;12.906116;21.071444
29.084766;27.099274;13.294429;18.174208;9.871495;18.189991
33.838406;0.0;16.306417;20.791565;12.271875;22.562658
22.688877;24.53931;12.9266405;14.789373;8.948373;17.645788
29.1492;24.467361;0.0;17.961617;9.113645;18.006367
23.712864;27.413616;11.948978;16.111387;9.867958;17.661991
27.78355;29.42752;14.468393;18.077408;11.431917;16.880323
34.07842;34.789402;15.456154;22.93145;12.210106;24.082531
49.620377;0.0;22.394316;29.252539;16.910559;32.337273
43.200066;43.034706;20.57006;0.0;16.452839;32.503693
38.83209;39.899834;20.001574;22.815825;14.377047;28.523169
42.19402;37.441074;18.282528;23.89252;14.764654;28.76952
41.19524;41.488472;19.329721;26.537344;15.333176;29.47669
37.391823;37.45671;20.090199;23.93787;14.975943;26.755589
37.86169;35.675926;18.19286;21.022282;13.740596;25.900915
41.548584;41.277752;19.56569;25.895523;14.556807;0.0
38.746544;37.514484;0.0;22.069376;15.3615265;25.39535
53.965416;0.0;23.767797;32.59723;0.0;33.848633
43.451164;41.251564;0.0;25.071163;16.78763;30.82135
40.39563;36.24225;18.934439;23.652225;14.251999;26.205578
33.1594;35.173027;16.823927;21.07382;14.912936;24.687977
53.01894;0.0;27.813461;0.0;20.047281;39.78958
35.246548;31.434711;18.02645;20.879604;12.219942;24.53582
35.116714;32.340595;16.154491;19.561865;12.366026;23.103096
29.450724;34.571728;16.374098;20.40016;13.367455;22.621658
36.077705;34.579525;0.0;20.812183;13.037837;22.422993
34.700665;33.641766;15.033771;19.610147;13.106878;0.0
25.904541;23.717823;12.405299;15.162869;9.466916;18.207178
29.934122;30.767664;16.687227;19.607454;12.151067;0.0
38.366196;36.587288;18.355227;24.946573;0.0;0.0
31.261639;32.87368;15.81394;19.714083;12.488975;21.015947
36.45448;35.70791;18.649277;23.906193;13.0488615;25.57832
45.025654;43.954567;21.088276;24.486198;0.0;27.639475
43.14138;43.551277;19.692238;29.139612;15.307402;25.886425
47.1039;47.26569;23.78442;27.80807;0.0;34.041798
41.8383;42.742275;20.64661;26.043228;16.147472;31.937067
44.852264;42.63578;22.484095;27.24181;15.919474;28.575373
47.012833;52.475464;28.406143;29.291683;18.032253;0.0
54.073963;0.0;24.418108;30.817038;19.32016;33.397717
36.61259;38.86783;19.254251;22.568615;14.142758;24.771423
35.30548;34.71004;16.581959;21.824846;13.612424;25.726837
36.744865;37.41516;19.39604;23.093891;13.738306;28.197504
39.08884;44.26485;19.98454;25.498337;16.89982;29.040253
38.336212;44.71218;17.939615;27.201162;15.556786;26.583973
42.829475;42.36685;0.0;26.923615;15.832291;30.143406
33.557022;37.768425;18.495579;22.527042;12.750476;26.330647
37.58364;35.93443;18.445776;20.77266;12.803235;26.325323
41.20633;39.36235;0.0;24.722176;16.62959;30.292608
33.580563;34.13671;16.091423;19.848484;13.090665;23.119186
40.639374;0.0;19.821903;23.71532;15.119646;27.423199
27.776651;26.311329;13.321452;18.120583;10.446135;20.256145
29.176428;27.932343;0.0;17.48207;11.340208;20.111996
33.917236;0.0;17.464098;22.493748;13.344052;22.607576
36.965557;35.699177;19.745384;0.0;0.0;26.434322
39.240967;35.345898;19.729929;24.23123;14.382242;0.0
39.130924;38.20619;21.079605;25.552906;0.0;29.543549
50.893074;0.0;25.748499;32.609062;17.026781;37.027157
41.051064;41.30705;21.306263;25.410542;14.58198;26.259054
50.73854;51.404625;23.532389;31.3924;18.59641;0.0
58.684704;0.0;27.084259;34.156517;20.855705;40.22782
43.453598;42.77099;21.887419;27.41159;17.166908;29.482584
50.81037;51.70937;23.375523;0.0;19.779226;33.61985
36.08853;37.700832;19.34295;25.463577;14.256839;28.240124
48.436516;0.0;24.548182;31.157116;19.06821;33.11737
50.818344;0.0;23.268604;29.142292;17.82398;36.060677
38.697777;35.965794;19.42079;21.81921;15.301508;27.03536
40.560356;38.32453;19.656246;25.543417;16.42195;29.048334
42.37872;41.412323;19.252625;26.84014;15.205218;25.790411
38.85386;34.020744;20.318039;23.650772;14.747446;25.59132
0.0;48.992645;22.534626;28.444157;18.307705;32.91436
49.405926;47.83733;25.173832;32.42172;0.0;0.0
43.106;45.83229;21.729258;28.874445;15.059761;0.0
0.0;42.28299;20.99058;27.415949;15.925888;28.693207
0.0;0.0;27.292973;37.195976;20.551601;38.281307
29.696442;33.660408;14.651891;18.291035;0.0;20.097525
26.644516;25.090008;12.908333;16.976334;9.926718;16.389324
25.401419;25.234333;13.058713;15.094109;9.763874;16.886671
28.67973;27.240276;14.053266;15.401939;10.447804;18.062582
36.903084;36.70411;17.729824;21.514975;0.0;24.478333
49.03092;0.0;22.00732;28.537945;16.301426;36.372845
37.177216;41.681038;20.509733;25.848526;15.487265;27.323627
0.0;50.901066;26.618603;32.559166;19.325556;38.24472
0.0;67.20746;0.0;45.477505;24.674377;43.745003
43.91282;44.21987;20.685835;25.080399;15.959567;30.312933
0.0;54.763783;28.543234;36.575817;22.635788;38.384285
38.232277;43.674732;20.629313;24.918499;15.547251;26.939358
39.44101;38.301537;19.93505;26.211246;14.742328;26.533733
36.725945;37.01428;18.87645;22.669575;13.387869;25.764172
0.0;47.853386;22.730501;30.254313;15.611734;35.478313
42.985573;41.38379;21.200893;26.852564;0.0;30.588474
44.95604;45.682575;0.0;30.076687;16.910404;32.063942
71.42878;0.0;34.872543;40.836647;25.66651;0.0
37.607086;37.593693;18.374155;25.624561;14.254705;26.03721
0.0;46.622856;21.47494;27.774387;16.823566;31.738434
34.84103;36.062714;19.429184;22.368637;15.002154;25.769659
41.932194;45.44837;21.592587;28.90335;17.68538;0.0
34.284035;35.32734;17.313395;21.778938;0.0;24.867155
33.426506;34.270393;16.42873;22.762197;12.281307;0.0
35.76694;0.0;17.838604;21.91949;12.853864;23.321583
24.599699;24.891956;12.919348;15.007998;9.206548;16.911764
24.325333;27.837875;13.216055;16.412846;9.24221;16.31643
36.725533;0.0;17.261765;20.92773;12.444532;25.295238
29.551706;31.008097;15.962796;18.404903;11.5971775;21.23762
35.992588;36.231544;15.569885;22.327011;12.42891;24.183802
50.777718;46.707188;0.0;30.19611;0.0;33.686626
40.675343;38.917377;20.479694;24.899698;14.717615;25.777304
46.261932;43.87605;0.0;27.727253;15.838285;31.434015
0.0;57.615643;27.69244;32.156517;18.663218;34.10481
38.680355;41.227825;21.246773;27.248407;16.33365;31.239826
37.869915;39.274837;20.759396;26.458462;15.391365;25.718609
0.0;61.930458;0.0;34.853752;23.23103;38.695488
39.661297;37.913345;17.365175;20.391823;12.917368;23.672802
32.93534;37.038166;17.337742;21.927576;11.765023;24.85177
34.002018;35.558372;18.298018;21.438015;12.575212;24.13199
58.47362;0.0;0.0;39.234432;23.272066;45.01232
41.71801;39.285122;18.50143;24.396475;14.464693;27.244247
45.77081;43.140236;20.10706;27.775024;16.845804;0.0
35.449886;34.401894;16.538534;22.038387;12.259958;23.80173
0.0;48.13918;22.378757;31.3393;17.114767;33.3618
43.642925;41.738884;22.293604;0.0;15.529875;29.8962
26.770746;29.114878;13.684494;17.957363;0.0;20.01685
23.583273;23.437016;12.480229;15.019816;9.886668;16.219173
21.068205;22.205215;11.469973;12.673818;8.282279;15.305702
0.0;40.13697;19.754482;23.71512;0.0;0.0
19.867764;21.541716;10.304834;11.943148;7.5777206;12.805715
27.310894;0.0;13.812004;17.890947;10.263083;18.852558
22.639538;26.760468;11.707484;14.4382;9.535289;16.623892
28.59634;30.09342;14.477419;21.010197;0.0;21.623648
0.0;43.040916;19.46273;25.085188;14.931641;26.696629
43.185036;0.0;19.709585;26.275166;17.129168;28.419825
31.256866;34.10172;18.212605;19.895126;13.963452;22.958267
40.86569;41.111946;18.655468;23.27828;15.721181;0.0
32.66275;33.729794;17.186924;20.273441;12.683242;23.979843
33.1341;35.464333;15.821361;20.930737;11.778422;22.490347
29.041473;32.175957;14.521533;20.062893;11.342662;20.282537
39.457634;0.0;18.187332;20.363928;13.773285;25.02152
0.0;36.60853;18.491234;22.175703;13.604971;25.185022
34.459137;32.221535;16.082588;0.0;12.332845;24.146204
32.703262;33.73519;16.056984;20.336365;11.947931;22.990278
32.565117;32.13813;15.098294;19.595068;11.742497;21.767143
47.904957;49.476204;0.0;29.995178;0.0;0.0
32.392357;29.46693;0.0;20.289236;11.548235;23.375376
30.505413;30.503983;14.069479;17.558342;10.710299;18.485703
33.81785;34.075016;17.217896;0.0;12.262685;24.411575
23.573856;25.024693;11.679863;16.056133;8.492707;15.834557
25.259212;26.190533;13.264084;16.482437;9.872602;0.0
19.728891;18.03819;9.689061;12.054561;7.3782263;13.329031
25.98238;25.888348;0.0;14.901812;9.520583;0.0
21.51714;22.219875;0.0;11.823004;7.098015;12.609436
18.149113;19.807583;8.907117;13.022563;8.655001;14.131308
0.0;27.457495;14.876582;18.406757;11.777261;19.581701
25.228077;25.054688;12.051424;14.683611;9.931207;16.804005
36.204113;0.0;17.093006;21.56306;13.365654;25.177526
30.152546;30.892673;14.024086;18.327127;11.322988;18.32449
29.00207;29.087132;15.004797;18.140642;11.092616;21.470179
41.062263;38.317444;0.0;24.417622;0.0;26.215244
0.0;37.1216;21.097515;21.138546;16.215084;25.90916
0.0;36.819283;18.882656;23.975676;13.815016;27.488834
33.362984;31.300653;17.719725;0.0;13.066208;23.222628
34.066795;0.0;16.551384;22.449251;13.350723;22.634628
23.946293;25.625559;14.658678;15.649277;9.712875;18.045216
0.0;34.72668;16.869253;21.160315;12.177187;23.054644
33.709568;0.0;20.333836;22.986225;14.761386;27.047968
28.762585;29.642033;14.164281;18.042767;10.81498;19.719349
0.0;36.930336;18.06081;22.15209;13.894244;24.10356
24.134558;28.200348;12.987776;16.227787;8.82641;17.025864
31.257559;32.53222;15.470632;0.0;11.661738;21.581278
26.229319;26.780384;13.524655;17.675642;9.532585;18.442778
30.656391;31.258966;16.69156;18.372335;11.757804;23.263033
28.930004;27.984976;14.74822;17.59019;10.828361;18.752405
22.940372;27.997656;13.765213;15.100435;9.950127;16.580936
24.163435;23.1207;11.888025;15.270215;9.330002;16.744942
24.315273;28.123316;0.0;18.646114;9.250829;18.642887
26.3591;26.875141;12.373392;18.015448;10.497977;18.988905
28.202785;30.354116;15.1443815;18.239237;10.375692;19.815392
34.4186;32.65264;17.269365;19.651081;12.068461;20.695042
37.67959;38.493694;18.20477;22.788395;12.128202;22.884163
38.034473;40.123425;19.556131;23.649372;15.05029;27.1074
39.72869;40.251198;19.502235;24.493074;14.81901;26.028126
40.792183;45.47417;20.376617;25.007315;0.0;30.425888
68.32002;0.0;33.864937;38.933807;24.719675;0.0
49.254444;55.013073;25.132927;0.0;0.0;34.926888
39.210724;35.292206;18.758135;21.87839;13.371343;22.557112
0.0;45.241436;22.223862;29.064228;16.990902;30.703894
40.36956;35.449566;19.735912;0.0;14.026441;27.083004
37.57846;40.062275;18.003124;23.682398;0.0;25.811161
43.30343;42.08524;0.0;28.838226;17.03594;30.82985
45.11978;43.41068;23.507854;0.0;17.145555;30.708176
41.521294;40.936775;19.99612;0.0;15.991864;30.067251
37.246754;32.62666;18.550846;22.621977;0.0;25.74035
33.04579;34.414154;16.960226;20.641275;13.275968;23.424942
44.268547;0.0;21.367579;27.14651;17.255308;30.401382
39.613934;39.446083;18.909021;26.59582;15.578153;0.0
28.377316;29.271637;15.401403;18.934572;10.878707;20.029346
27.883356;27.142939;13.581952;17.272747;10.97463;18.591204
32.442436;0.0;16.960316;22.091646;12.413298;25.980427
0.0;34.663704;17.052988;21.410343;11.641566;21.509098
34.769978;33.027977;15.344772;0.0;12.20204;22.374914
29.414413;27.614893;14.204697;19.371477;10.96572;21.743616
36.289986;35.71115;16.804111;21.246725;14.089027;24.823486
38.082375;37.554573;19.511984;21.913355;14.467184;26.1504
