1_G137.1;13_G-56.47;2_G36.31;22_G63.29;23_G40.43;27_G-10.61
16485.667762756337;7267.917142911282;15670.35117821028;8850.848079768752;5768.976560789314;11068.744687118913
18688.755487727125;8812.290172846147;18570.05901139757;10758.700357883685;7362.79319459158;13234.899590613648
20514.679258185035;9405.06053274236;20862.96277805701;12870.099481245961;8042.776451576231;15438.57053800927
21453.04757032888;10638.04759604688;21864.619002757816;14734.462432447857;8047.317171711066;14149.9955348682
24218.25568079245;12048.61672052552;24593.845083788798;14952.08771796104;8851.654953961071;16840.121389860236
26162.369660033328;13512.309689228498;25086.39320365836;15253.595916184751;9232.638250695378;17175.83801671811
24500.899883143247;12273.251461060148;24606.606448955623;14280.145642930938;9106.157452339467;16901.507328808606
22629.454733643997;13165.793649562524;23334.315551039952;14602.738424081412;9865.395964749268;18652.641133014542
23284.357715916394;11911.574520498196;25806.738308131484;15779.825941717441;9717.335243114132;16155.130645841158
22720.519713890466;11752.78956908517;23417.134707244884;16032.8034913332;8168.602555117401;15641.299076488747
22555.176380686873;10464.509483741791;23260.259643145917;12479.551305190653;8364.463484437638;14105.53916389535
22371.5206575332;10835.440076994097;21093.028968561917;11633.174636527436;7364.549002370481;13612.367153335565
20413.782137270315;10524.951545100423;22626.606255384235;13166.544521694854;7068.16172019909;13693.825945023284
23044.979761468945;12250.691701800073;21693.63335316342;14894.011715966004;9252.728789233748;17947.365497909603
23439.102412486962;12296.652807584038;24801.60796242697;16521.93364567445;8439.948797935485;16035.991392679762
21987.934092084168;11991.937473516708;21116.982064083433;12556.120610230484;9225.47009727757;15238.776560684702
21593.359213558695;9691.243679025634;21477.83505851502;14774.074500155626;8377.445608471546;13795.437375906742
26215.87438574495;12708.530054011979;24202.187213103767;16582.72125296595;8738.978024660812;0.0
22650.644412977686;11443.891721844091;23415.176009540966;13722.029782550762;0.0;17009.31729127527
17933.52051437339;9060.897877315798;18706.552754939697;11352.105100124008;6817.21991624783;11963.044452141807
22276.173515666516;11081.877954432803;0.0;13795.591452638451;8223.091415755149;15164.177956805455
15382.50238861219;8232.447429562842;16041.481978923059;9232.915321217064;5680.198625625046;10594.054358067151
14123.007925822718;7199.571152217841;14797.089189619872;8268.8996256681;5366.368926573367;9352.514078532606
19066.127587274903;9780.565911723024;0.0;11084.754606443954;6278.0973682773965;13548.731658626632
15300.666032966024;8201.44852613732;15263.77228578704;9321.06848902141;5165.856388800584;10932.202319264401
18421.070070009904;8379.873557845636;18186.692784574156;10408.560560855105;6533.2210607828865;12835.808909126641
20361.71714087863;9634.209655934794;18817.930885110734;12326.567982480896;7064.739784346242;15007.16559723588
22719.75314836129;11323.552367063736;21775.862336544906;13547.975244955998;7672.881696883496;14378.372120720378
22468.61632663675;11436.78961697177;21954.101452133415;14768.833368664204;9194.735580363704;16003.381401326895
24429.397429456287;10870.13377441305;23555.73399477433;14961.842156625635;8491.676596853593;15547.409578965457
24662.57009545569;11876.978054511603;23446.98045918975;14480.57616832711;9239.514729124889;16004.947112721751
23941.94304590682;11395.260919371614;23402.422669185427;15810.95339780012;9721.639983981337;17877.070936296896
22292.050467081666;12274.528770796003;21243.441525837563;13511.611029949441;8454.262402776982;16160.924730109997
20726.710806968273;9557.143053416161;22660.384232702345;13716.154539506842;8030.343147670913;14188.572715080292
19469.573463225253;9947.33898026171;19384.439175521893;12314.426521755253;7254.06251828016;14843.707610820182
20486.31006801446;9106.129908823566;20785.175429593575;12147.99192583631;7440.99073706917;14042.116786954593
19259.096227031274;10545.68860271045;21528.49183879844;11111.042820318795;8529.962624073152;13485.623465149556
21633.7960589682;12049.344910979918;22503.147738502958;15467.612889419845;9026.674712316673;14119.08408179202
23263.77857100701;11961.077243875096;22520.49562844638;13468.667703780631;7924.404061605644;16495.776944476384
23261.035206316996;10291.866241575133;19673.204751323796;13729.93081684897;7735.211621874107;15207.856068152087
20149.22662023836;9652.213949673267;19254.011148679052;11916.837061136486;7912.087257056385;13279.256799808873
23008.525767868352;0.0;24548.8466282983;13433.941889689522;8720.086589369648;15015.269917309806
19168.200593697726;9782.467292030864;19375.432258788947;11999.890706557064;7787.934821021317;13472.44455588163
14954.170696798115;7110.508129661283;14353.732127930129;9112.015168981006;5701.128376236352;9515.009486404504
13494.256541046268;6905.472935468864;14496.388130722258;8291.89571277178;5136.5310730731;10310.735652726838
12674.858747380154;6123.522516199521;13029.778527249526;7212.387539800594;4384.712200065834;8625.913040171772
14206.13485572076;6183.812305333783;14458.943630498501;0.0;4958.925699850064;9422.506421485912
11115.207090945629;5964.271422176873;10560.975976191081;6925.721805736808;4255.463563969269;7895.499403545405
14239.883019133162;7606.787530142769;16124.469508234617;0.0;5665.881916999673;9919.978066065369
14161.765149406847;7249.357255399543;13931.159369011431;8375.938046847881;5639.732465004231;10235.852031529028
16388.72506450219;7984.509462809938;16261.048012747855;10260.76660490247;5800.202374594356;10292.218472846662
19069.98110616711;9484.841198897673;17682.655069631142;11102.614136883356;6699.4000537167985;12125.50499776495
18878.134318735963;8613.267572207678;17840.561879372686;11268.58384445365;7159.943652867975;12507.89097375217
21003.653540310355;8988.97541671764;18494.739128911217;11458.03732137025;7407.622152566547;12358.52822370648
20121.34145148362;0.0;22916.879966116598;13239.50721161953;8337.427394667639;15129.73343471007
23799.12177789619;11881.902385624757;23719.01202084866;0.0;9501.700584979353;16213.115275338685
19794.331095341768;8522.415076767396;18863.33475047721;11109.773150722458;7172.176524854088;12687.53716035913
16479.967254849576;8011.666467136162;18177.64221750623;10695.355264754553;6392.219498065406;12532.19651230099
19963.011418955957;9752.955028401973;20619.116672669043;12207.198330276884;7214.139633882884;0.0
16322.41434382217;8055.053060235097;15200.915919777557;10302.787689695784;5610.557213310388;10564.74415353689
17875.52485684654;8098.915894287924;17498.300981276938;9702.658026663472;6504.730785183188;11423.753963281644
19674.74531698718;8781.115351668961;18408.082425697572;11834.435620801409;7513.368047138984;11858.899330833701
18376.8357709143;9500.568269746003;17734.71786344816;11284.120161314164;7771.524816160551;12193.951049086045
16849.99171330829;8044.363594569215;17222.507181404515;11232.340142278212;6542.777232609961;11615.28390007313
20366.297964491117;9966.300430995638;18155.02334735118;0.0;8256.509203364561;13579.269212025114
17252.974208565665;8662.013478383624;15960.123702203515;10896.050070081033;6335.955783251179;11889.569862582453
16725.59728339198;9091.217098076862;17939.156890261296;10408.915037223096;6538.142595447722;11856.794623994669
13381.400326302857;6289.849416118797;12972.807272597576;8606.656085903607;4845.962380131891;9108.478683697522
12343.950948386504;5760.1328676236935;12067.938330423398;8355.827012820206;4203.60239212559;8048.768745151206
10758.407442431448;5635.607508695757;11911.0942104669;6850.6803692769545;4020.930374727839;7689.282754940513
10699.835462397303;5436.312890667343;10206.460734250151;6391.428654180681;3744.1757911111126;7395.466355779026
13445.666178786245;6525.211532986233;0.0;8188.850168807233;5066.703875870573;9529.193142228443
11558.21836245742;5073.871882215655;11561.186871626605;6108.841869568944;4274.916898981981;6755.462328938444
16054.594243953286;7976.422221288234;0.0;10733.178868516892;6122.869127479023;12426.295409610997
13865.583705986217;6972.387113689165;14108.551548700247;8800.565793680176;5484.001017722566;9464.64915491778
18274.76857584431;0.0;17313.07822512551;10748.319533997554;6627.888153899493;12498.618152489922
19735.908358639048;8629.532076876465;17883.628037168768;11021.437102192489;0.0;12551.464872418948
22008.72566115404;10745.592883980093;0.0;15216.503362449983;8656.656380912324;16194.580485806546
16502.45089820899;9011.282122665376;17657.55465915347;11215.50085357736;6490.935117306904;11387.22715502868
0.0;11367.841099360794;23424.31579369429;13642.851776913698;7646.908633475953;14528.687388967264
16386.463742321128;8418.202654290648;16334.32141692246;11102.40138297534;5864.98280613023;11334.143165965272
18439.52795438171;8459.609898812387;16363.575693042809;9527.995712910175;6095.69905245167;10209.750778536822
13751.236537727877;7200.757865099634;14385.633298523591;9813.522834955458;5800.109559297206;10257.249298861982
14012.355535752311;6932.923200323921;15802.025376756908;8953.29859029427;5772.096983560534;10462.610425725805
13771.422959609466;8076.067090004756;15739.70483036197;9050.33050825347;5038.410662934096;10089.858886860804
17014.056510704555;8069.052812444629;15708.0565089526;9873.016862698152;6123.4665158536345;10530.015824518801
15852.914724622504;9421.508719631865;14211.929325067718;10329.288399230552;6269.735839911102;12767.609899785784
16386.573809126985;7829.350748470783;16290.267846961566;9904.381088428252;5780.581662748004;10444.132507533675
14422.092167033366;7638.033254282133;14828.077009029477;8331.284879825569;5256.113387427704;10186.134824306513
14297.185566133123;7807.702980075041;13614.891651132935;9172.090799415313;5590.776199210058;10867.024730455254
16227.476705060293;8142.583762475926;13325.671438018244;9370.196849400925;6025.552372793566;10859.658711906899
17654.5551878241;8107.751475166849;16559.577943606484;11360.748511918373;7046.290280794298;12446.468369318196
20292.56972863252;10716.691492546346;0.0;13794.63830102353;8542.547233497611;17137.36867329042
14753.044294688245;7418.60992655002;14970.534226738198;9520.144527635684;5767.278974796457;9909.63480828553
14003.42367751492;7057.716508468423;14600.636705525443;8586.958325344263;5103.294196374077;9221.345253263617
14394.545572537374;7295.433619111789;13676.585762911336;8814.123851806256;5286.289266683677;10107.997577738552
14657.258278055455;7338.147889029584;15979.850938095298;9199.19569884174;4774.033951898525;10066.22276909876
20229.57159864614;9929.91915105864;19302.306598481962;0.0;6643.578527987374;12166.38368580747
18717.748797709082;9889.591841483107;18220.80713758686;10389.595373446959;6841.938173662793;12766.890948229786
22892.38669661019;10532.67023313293;20759.59848869243;13948.543535617715;7760.715667522354;14460.309458502998
20605.544425922166;11210.91632610382;22783.779493455702;13150.29386450778;8427.242076114817;16238.517424996426
23009.710142754877;11128.42113369786;23069.26602952896;13286.65159853012;8121.2378245484915;15731.057345222947
21262.404899208985;11058.41260114756;22960.482914380045;14626.117618147084;8652.341290597027;15766.136453654028
23751.787460382573;11993.061056979048;23479.657219219418;14057.41519576632;9802.726553123874;15709.493627548965
23937.323465750847;11011.979215735377;21078.38605919205;13605.674826865796;7275.154058959329;14202.062390745503
20225.855006779253;10663.812921584657;22379.272977833392;12255.239561209088;7824.345058555524;15101.466071632893
20514.703808032722;10258.291562070877;19981.69824784076;12933.001667578437;7513.524411237962;13445.578638924793
20585.06327874114;9434.080661097087;19912.66815970207;12116.261509319129;7147.911266872907;13134.428854034326
19675.575275199415;9999.858415552802;19886.643739421157;12307.176160848176;7847.660276935389;13218.105999390149
21687.145587668874;10687.191282871858;22057.014974337577;13873.071510777725;7790.381558241433;15072.290765306683
21584.69464700773;11699.526160901101;20803.235279136938;14314.74565737706;9210.175336038652;14406.268405456705
22280.73521813846;11643.207916975261;23616.236133466;14589.241980089675;0.0;15492.54401451882
19375.483823397717;10057.207179613266;18101.169017278466;11780.53369006663;7062.365897312521;12564.09839716211
21944.15580358267;9265.84904697226;18831.57311654431;11845.582322743026;6942.888594928929;12754.384930914646
18503.595524705717;10318.075166730523;20645.23059453621;12621.522128358713;7343.475855464805;14330.31377575708
19801.566437203885;9350.908365359948;19791.715003030236;12180.70117092591;7146.400663053636;13355.94733821533
22322.913455084334;11646.456555483526;0.0;14070.31504582901;9268.837145723488;16167.550877270485
21035.617972400134;9857.183340493148;0.0;13300.977686273365;8017.992848175238;14612.692719049746
13234.187457000464;7347.050296597031;14352.641562645513;8963.260499252003;5148.25610858088;10384.348444066836
17276.49309984859;9977.448972898339;0.0;12114.741055698896;7063.414659728817;12461.601472714503
17286.49256778007;7536.1195257068475;15032.891015130559;9951.363726535657;6369.269895278684;10746.93332735197
17636.4662213854;9446.49879127122;20052.621239194854;11743.36504291749;7271.894679230864;11848.6838581809
21002.748058455363;10805.009841154326;22203.349029313533;12864.58225847695;8218.287096971782;13614.688977136357
23239.112588477;11814.491924249729;23040.838996750743;15659.978537141706;8545.814347731408;16047.683828483081
23758.386958715833;12261.715524102257;23229.3967545784;14850.767366217766;7708.805071753531;17244.017947164215
25375.07372434718;10596.809910843782;25359.945050455728;16156.608491493751;9182.62672227057;16325.543873537541
25990.309390592396;11952.393788381522;26431.185025170467;15593.029791641642;10382.828656304364;17515.194153846936
25360.15222599632;12288.735807102532;22796.403557086633;16998.364288989887;9898.50496047297;16319.64403461686
23318.757846756063;12286.061197818217;22666.32145697432;14891.721478009116;9347.644272709333;15900.267779127578
21638.194124267513;11445.752720326404;21488.327958065252;13449.214313356575;8409.625684303952;15838.825447814414
20634.76012983975;9843.098363376641;20213.83363117978;13432.051950173576;8025.464204776917;15800.502896466765
19916.876305576076;10046.816663220628;21646.521773182205;11735.06475252585;7227.728024065529;14225.480078203498
22349.101989315135;10938.63565919523;20511.25504377756;13545.78460161986;8650.753706609676;14393.225684336381
22121.169367820086;10785.847839968335;22382.819856808528;14135.352473589033;8425.48780379215;14882.623212820547
24779.129550713096;11966.540040504666;23009.78886530504;14632.480130957338;8980.691018864985;16859.834470150963
22249.878719497472;11633.534704267304;22044.140730418592;13211.541515430916;7830.583779576418;14926.352275086614
21019.87443713212;10562.064117357417;21337.95893380048;12786.991283499567;7220.866257698551;12920.371590863655
22564.29171633815;9728.960687398514;18594.7645631761;13594.411477659058;7209.094891049542;14198.980238577606
22009.812337977288;9577.509171950313;20938.803739302446;11462.43563491144;7582.5297699289895;13803.103088272544
23528.686771377867;11102.832109343632;22459.424018834277;13750.64747565906;9021.105679042916;0.0
18127.393675959782;8964.0659687566;15096.903473144375;11186.599023206347;7026.234951172877;13021.293159020222
15219.83304897176;8365.476319740372;14901.138569215103;9530.265895677447;6253.920932351887;11754.843536803031
14062.873851840963;7643.001391573697;13312.479125774758;9584.935372641083;6007.828377587218;10375.885622350952
14938.123527698723;7243.148681248062;14596.349437828881;9268.923115212132;5263.901574893707;10381.403528603065
16859.302407044568;7934.19096758185;14892.511126698644;9735.937816127358;5729.850666888478;10996.883837401585
18235.33529714862;8163.507144505918;18898.25847245091;10387.892703848021;6303.098502527422;12112.204238791586
21802.073749780924;10128.810184570384;22049.80513464326;13212.44605550295;7853.755821005836;14605.906591309771
22451.551184141244;11569.023639830515;22406.99556612061;15787.216576660163;8353.933688015873;15989.805301697821
22677.39824566178;11937.44421043084;24318.332126968275;14253.004850329871;7890.946804673432;15805.673557881995
26794.830161820257;13034.172501052512;23882.303854604255;15566.414349315615;10146.911406719737;16585.83591574952
25519.887733814554;12826.227047918333;22844.381421285914;15819.056804607006;9399.078892695155;17740.801443642027
23006.30571722082;12420.008302792476;25666.450829576075;16395.607032286687;9302.101422511567;17919.11188278657
24767.79421171332;12575.388180968728;25330.127748176874;14331.262380469003;8999.874759097072;16398.646521229875
23968.12783566055;11193.390401367977;21996.384623098165;15108.387784697188;8528.735865483484;15796.671506837012
23480.58135480794;9879.23143289266;20653.52482480965;13292.726335481879;7333.631463317722;15290.77980840421
22813.840274520986;10445.637555464236;20726.62745152678;12553.805220966897;8084.30284642764;14696.67050135543
21472.73899582177;10172.918046502899;21999.396836970056;12595.077909875774;8461.077501964966;15819.46129892783
25284.35504105685;12408.289292276315;22533.728430739975;15268.04899715389;8503.97381760133;16815.810513156855
22912.897157157022;11827.850761771193;22456.78471117152;15800.087471580497;9693.971355469026;16588.089736176706
25788.72694560515;12549.206946590371;26408.07746429774;15974.054396703827;10287.33483500448;0.0
21269.349820437918;10289.375498027777;20933.9387743968;13075.637364129503;7790.092116070209;13687.872664648983
22483.4462210151;10490.833662097759;21663.741345040515;13148.500399315119;7396.985903622996;14614.72943440964
21320.956214395803;10922.104315669518;21453.91425717269;12642.276147930444;7794.905883269172;14195.763474692969
21499.297268473918;9969.007935333437;20928.636028637397;11630.234724198192;0.0;15055.298009867494
16382.688582201978;8514.9900739934;17818.325132391354;9380.51959331462;6000.240403422073;12439.154790582113
20658.91040335376;9793.113205185042;19662.804961823324;12530.00253622743;7057.826325399304;0.0
15392.808507557336;8648.3103782112;14992.897090890392;9410.957206388213;5977.970877671551;11024.485780617959
13824.753664915772;7536.640516676111;14216.740086957076;8902.82920509483;5260.385242289933;9967.172486081006
0.0;8907.152653184396;20865.227764058076;13603.613122558752;7805.497088989433;13583.341292159936
28927.759851120856;12635.18559688589;0.0;15261.843189875437;0.0;19562.10150255126
20261.030386145296;10303.51193721179;21473.553385356518;11850.054063121584;7441.247668034542;13301.720270118154
22268.681845156552;11318.85296806964;21585.369432663836;14748.867527614038;7709.870401124051;16264.497491330692
21056.07882045805;10770.081562088251;22808.917390704766;15393.84557371925;8683.393790079714;17474.804965253363
25144.674740155482;12015.209715476663;25550.9722802029;15613.882336116158;9972.635447732271;17954.45519367883
24901.904704982688;12931.621151418136;23970.640531255158;14831.216545930214;8955.977531032713;15853.828106611503
25244.903101896594;13072.775968210657;24892.559593434362;14897.533513156724;9806.455133253345;17914.863648850747
22897.834086834577;11767.178252331585;23620.046184313134;15484.813368286072;8525.213444843892;16378.821476484321
26963.519455129794;0.0;24709.9017069768;16624.534965496343;9097.093271746664;18583.44107221976
0.0;12261.341702052281;27621.749806902615;17271.834814069403;9428.241245871404;18910.90203080701
21605.336631303177;11933.626443772418;23761.44512073219;13971.31391264284;0.0;16104.927320559267
20994.41458854037;10243.520349597622;22180.582435553704;13245.460530664563;8063.5367926431345;15308.3412582381
22055.230084371175;11509.848339889999;23519.88731904484;14315.543076945545;8984.810926206837;16143.493722003343
23041.79996751321;11286.044048755033;24025.081045542072;15807.395057382319;9366.248695238522;14854.52846878309
19942.7086720306;10781.77140377806;20889.269339405088;12727.56196122233;7906.2163816101065;15473.21405204634
19640.212316799283;10881.950946941573;19117.541558349716;13439.55869528841;7807.673969905629;13952.03085794697
24221.255466803308;13148.909972930544;26892.298216219202;0.0;9892.10828815547;15816.113877391846
22130.814588454847;10627.528452367313;21204.954710702652;13647.439788613583;8270.488335652288;14219.728332606779
0.0;13312.673278022921;29010.45588505646;18134.53618113217;0.0;17657.40498511519
16738.373124702997;8131.636290875153;16265.518165942665;11162.78425805799;6319.067207681879;10862.13091830369
0.0;9938.551322098227;19221.49077447392;13332.743059336219;7969.5292996865965;13915.219375395975
15942.631271386412;6485.98167230098;14766.526418334288;8237.251982594307;5531.549071359786;9520.922410431405
14170.565533251618;7303.510384674195;14367.788426735384;8458.232366691376;5223.462185434427;9824.821070593136
17743.591080973343;8231.712278282435;18301.738249727405;0.0;6253.944783124694;11726.750722081946
17813.90172618731;8689.44206273558;16817.77328679505;10441.88779765407;7048.961986243798;12075.647590461038
19456.41942822753;9935.472649709292;19866.427030665818;12549.822739944302;7515.046625041841;13839.154633019427
27207.52690941507;12812.775071372736;24904.82933820228;0.0;9650.762745904856;17654.33539018289
23892.2215613941;11497.998449911758;22400.327422160964;14560.35522594839;8743.211328392772;15704.36907316518
21918.851472125567;12171.477220000574;23593.435227592396;16342.436385070776;8884.570718776018;15861.28508426806
23878.05283878567;11907.3330931717;22949.750708509735;15016.295947989362;8508.542082590484;15985.154703247745
24176.19022667581;12004.545289500024;24488.83497490894;14694.01151654319;7993.422758107552;17199.95395651869
22688.455058025123;11311.495983117928;22047.626027255064;14631.312821506652;7545.880516106274;15168.603176989616
21550.176687877054;12338.94978244725;20699.541092998767;14334.151660407599;7935.623210234087;14503.287998082742
0.0;13245.337016241574;25589.141048903053;16997.12312249049;10322.762666721084;18119.171079987475
20029.03225785382;9371.531264470103;20152.532961662455;12156.382550101811;8061.174843323133;13210.871606941431
19632.537361985043;10741.737716144478;19399.788583339716;14358.792380808985;7743.44912622302;13227.489884018594
22270.354991941134;11506.339649580817;22797.40493418352;14381.507941113226;8663.58204607413;14951.932329800647
24865.915492022454;12907.189155238795;29264.590682199607;0.0;10545.696424987758;18708.51370266194
30250.244203765313;13653.709343204631;0.0;17492.270136689483;9818.153614904071;20176.358701716505
22892.77115846831;0.0;22410.919321903108;14253.41327007078;8703.58119067568;14653.754348393852
20543.09968883461;10886.052992806168;20350.2105498847;12378.775184246251;6755.741399741339;14542.02248540042
22293.681845146526;12403.543483323985;23394.369270976877;0.0;8613.655504312033;18631.4881328769
14447.52317953819;6841.824882750306;15345.854473402122;9626.021089095371;5487.251126455974;10090.60420960314
13586.597991081613;7079.731452775891;13713.065352612564;8964.289541927792;4786.544244016785;8550.462673893648
13178.948251408436;6636.666682101929;12271.926340711647;7978.525080390452;4892.923821559235;8703.186935800675
11819.719482338138;5574.863659649504;11449.552603580922;7041.466765941656;4617.868347608179;7854.85946947031
12380.815518995885;5685.510484977513;11746.183680595443;7255.919272384564;4123.939431683925;7966.013728252096
11903.259584647289;6381.935347932238;11786.862202648594;6892.176299653684;4932.267432706861;9026.319605192
