1_G137.1;2_G36.31;13_G-56.47;22_G63.29;23_G40.43;27_G-10.61
132.57;132.165;144.315;141.72462;138.51;137.16
132.57;132.165;144.315;141.45647;138.51;137.16
132.57;132.165;144.315;141.22064;138.51;137.16
-1.0;132.165;144.315;141.47887;138.51;137.16
132.57;132.165;144.315;141.17574;138.51;137.16
132.57;132.165;144.315;140.97992;138.51;137.16
132.57;132.165;144.315;141.0404;138.51;137.16
132.57;132.165;144.315;141.07338;138.51;137.16
132.57;132.165;144.315;141.22754;138.51;137.16
132.57;132.165;144.315;141.33603;138.51;137.16
132.57;132.165;144.315;141.4714;138.51;137.16
132.57;132.165;144.315;141.14606;138.51;137.16
132.57;-1.0;144.315;141.1969;138.51;137.16
132.57;132.165;144.315;141.42293;138.51;137.16
132.57;-1.0;144.315;141.07762;138.51;137.16
132.57;132.165;-1.0;139.55084;138.51;137.16
132.57;132.165;144.315;140.63748;138.51;-1.0
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.4019;138.51;137.16
132.57;132.165;144.315;141.62306;138.51;137.16
132.57;132.165;144.315;141.74205;138.51;137.16
132.57;132.165;144.315;141.7331;138.51;137.16
132.57;132.165;144.315;141.91345;138.51;137.16
132.57;132.165;144.315;141.93317;138.51;137.16
132.57;132.165;144.315;141.79533;138.51;137.16
132.57;132.165;144.315;141.72958;138.51;137.16
132.57;132.165;144.315;141.67955;138.51;137.16
132.57;132.165;144.315;141.51314;138.51;137.16
132.57;132.165;144.315;141.31325;138.51;137.16
132.57;132.165;144.315;141.36226;138.51;137.16
132.57;132.165;144.315;141.25308;138.51;137.16
132.57;132.165;144.315;141.38934;138.51;137.16
132.57;-1.0;144.315;141.36078;138.51;137.16
132.57;132.165;144.315;141.6127;138.51;137.16
132.57;132.165;144.315;141.54146;138.51;137.16
132.57;132.165;144.315;141.56886;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.29173;138.51;137.16
132.57;132.165;144.315;141.57082;138.51;137.16
132.57;132.165;144.315;141.68335;138.51;137.16
132.57;132.165;144.315;141.60518;138.51;137.16
132.57;132.165;144.315;141.5736;138.51;137.16
132.57;132.165;144.315;141.53477;138.51;137.16
132.57;-1.0;144.315;141.84781;138.51;137.16
132.57;-1.0;144.315;141.91267;138.51;137.16
-1.0;132.165;144.315;142.04001;138.51;137.16
132.57;132.165;144.315;141.89632;138.51;137.16
-1.0;132.165;-1.0;140.46497;138.51;137.16
132.57;132.165;144.315;141.94797;138.51;137.16
132.57;132.165;144.315;141.82698;138.51;137.16
132.57;132.165;144.315;141.70905;138.51;137.16
132.57;132.165;144.315;141.77498;138.51;137.16
132.57;132.165;144.315;141.64268;138.51;137.16
132.57;132.165;144.315;141.4705;138.51;137.16
132.57;132.165;144.315;141.35065;138.51;137.16
132.57;132.165;144.315;141.48808;138.51;137.16
132.57;132.165;144.315;141.53844;138.51;137.16
132.57;132.165;144.315;141.63593;138.51;137.16
132.57;132.165;144.315;141.78767;138.51;137.16
-1.0;132.165;-1.0;140.27466;138.51;137.16
132.57;132.165;144.315;141.66205;138.51;137.16
132.57;132.165;144.315;141.54433;138.51;137.16
132.57;132.165;-1.0;139.89584;138.51;137.16
132.57;132.165;144.315;141.45088;138.51;137.16
132.57;132.165;144.315;141.72575;138.51;137.16
132.57;132.165;144.315;141.70026;138.51;137.16
132.57;132.165;144.315;141.78949;138.51;137.16
132.57;132.165;144.315;141.44159;138.51;137.16
132.57;132.165;144.315;141.66951;138.51;137.16
132.57;132.165;144.315;141.63951;138.51;137.16
132.57;132.165;144.315;141.69861;138.51;137.16
132.57;132.165;144.315;141.69698;138.51;137.16
132.57;132.165;144.315;141.63364;138.51;137.16
132.57;132.165;144.315;141.02516;138.51;-1.0
132.57;132.165;144.315;141.48666;138.51;137.16
132.57;132.165;144.315;141.39825;138.51;137.16
132.57;132.165;144.315;141.2328;138.51;137.16
132.57;132.165;144.315;141.19315;138.51;137.16
132.57;132.165;144.315;141.18057;138.51;137.16
132.57;132.165;144.315;141.26733;138.51;137.16
132.57;132.165;144.315;141.11537;138.51;137.16
132.57;-1.0;144.315;141.17368;138.51;137.16
132.57;132.165;144.315;141.05902;-1.0;137.16
132.57;132.165;144.315;141.33003;138.51;137.16
132.57;132.165;144.315;141.34927;138.51;137.16
132.57;132.165;144.315;141.2726;138.51;137.16
132.57;132.165;144.315;141.36684;138.51;137.16
132.57;132.165;144.315;141.48834;138.51;137.16
132.57;132.165;144.315;141.47687;138.51;137.16
132.57;132.165;144.315;141.11296;-1.0;137.16
132.57;132.165;144.315;141.3952;138.51;137.16
132.57;132.165;144.315;140.8599;138.51;-1.0
-1.0;132.165;144.315;141.11119;138.51;-1.0
132.57;132.165;144.315;140.98465;138.51;-1.0
132.57;132.165;-1.0;139.55466;138.51;-1.0
132.57;132.165;144.315;141.10286;138.51;-1.0
132.57;132.165;144.315;141.13928;138.51;-1.0
132.57;132.165;144.315;140.93355;138.51;-1.0
132.57;132.165;144.315;140.79977;138.51;-1.0
132.57;132.165;144.315;140.6047;138.51;-1.0
132.57;132.165;144.315;139.29309;-1.0;-1.0
132.57;132.165;144.315;140.47821;138.51;-1.0
132.57;132.165;144.315;139.19565;-1.0;-1.0
132.57;132.165;144.315;140.2348;138.51;-1.0
132.57;132.165;144.315;140.42558;138.51;-1.0
132.57;132.165;144.315;140.84236;138.51;-1.0
132.57;132.165;144.315;140.61792;138.51;-1.0
132.57;132.165;144.315;140.59627;138.51;-1.0
132.57;132.165;143.35698;-1.0;138.51;-1.0
132.57;132.165;143.17247;-1.0;138.51;-1.0
132.57;132.165;144.315;140.544;138.51;-1.0
132.57;132.165;144.315;140.4749;138.51;-1.0
132.57;132.165;144.315;140.61865;138.51;-1.0
132.57;132.165;144.315;140.73187;138.51;-1.0
132.57;132.165;144.315;140.54086;138.51;-1.0
132.57;132.165;144.315;141.41528;138.51;137.16
132.57;132.165;144.315;141.20375;-1.0;137.16
132.57;132.165;144.315;141.17613;-1.0;137.16
132.57;132.165;144.315;141.70596;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.50516;138.51;137.16
132.57;132.165;144.315;141.19621;138.51;137.16
132.57;132.165;144.315;141.46904;138.51;137.16
132.57;132.165;144.315;141.30072;138.51;137.16
132.57;132.165;144.315;141.12978;138.51;137.16
132.57;132.165;144.315;141.0685;138.51;137.16
132.57;132.165;144.315;141.14319;138.51;137.16
132.57;132.165;144.315;140.63408;-1.0;137.16
132.57;132.165;144.315;141.11597;138.51;137.16
132.57;132.165;144.315;141.26251;138.51;137.16
132.57;132.165;144.315;141.26918;138.51;137.16
132.57;132.165;144.315;141.24947;138.51;137.16
132.57;132.165;144.315;141.36584;138.51;137.16
132.57;132.165;144.315;141.28716;138.51;137.16
132.57;132.165;144.315;141.06049;138.51;137.16
132.57;132.165;144.1321;-1.0;138.51;137.16
132.57;132.165;144.315;141.19131;138.51;137.16
-1.0;132.165;144.315;141.49046;138.51;137.16
132.57;132.165;144.315;140.8066;138.51;-1.0
132.57;132.165;144.315;141.33473;138.51;137.16
132.57;132.165;144.315;141.39168;138.51;137.16
132.57;132.165;144.315;141.64935;138.51;137.16
132.57;132.165;144.315;141.75517;138.51;137.16
132.57;132.165;144.315;141.53366;138.51;137.16
132.57;132.165;144.315;141.59831;138.51;137.16
132.57;132.165;144.315;141.47777;138.51;137.16
132.57;132.165;144.315;141.40996;138.51;137.16
132.57;132.165;144.315;141.38383;138.51;137.16
132.57;132.165;144.315;141.20963;138.51;137.16
132.57;132.165;-1.0;139.3441;138.51;137.16
-1.0;132.165;144.315;141.59645;-1.0;137.16
132.57;132.165;144.315;141.1323;138.51;137.16
132.57;132.165;144.315;141.04785;138.51;137.16
132.57;132.165;144.315;140.46738;138.51;-1.0
132.57;132.165;144.315;140.92995;-1.0;137.16
132.57;132.165;144.315;141.40479;138.51;137.16
132.57;-1.0;143.0943;-1.0;138.51;137.16
132.57;132.165;144.315;141.2864;138.51;137.16
132.57;132.165;144.315;141.1868;138.51;137.16
132.57;132.165;144.315;141.2395;138.51;137.16
132.57;132.165;144.315;141.30875;138.51;137.16
132.57;132.165;144.315;141.23174;138.51;137.16
132.57;132.165;144.315;141.41931;138.51;137.16
132.57;132.165;144.315;141.29686;138.51;137.16
132.57;132.165;144.315;141.63919;138.51;137.16
132.57;132.165;144.315;141.5795;138.51;137.16
132.57;132.165;144.315;141.69473;138.51;137.16
132.57;132.165;144.315;141.01569;138.51;-1.0
132.57;132.165;144.315;141.73022;138.51;137.16
132.57;132.165;144.315;141.68059;138.51;137.16
132.57;132.165;144.315;141.32121;138.51;137.16
132.57;132.165;144.315;141.20544;138.51;137.16
132.57;132.165;144.315;140.92574;-1.0;137.16
132.57;132.165;144.315;140.45374;138.51;-1.0
132.57;132.165;144.315;140.90872;138.51;137.16
132.57;-1.0;144.315;140.98724;138.51;137.16
132.57;132.165;144.315;141.26648;138.51;137.16
132.57;132.165;144.315;141.29811;138.51;137.16
132.57;132.165;144.315;141.33928;138.51;137.16
132.57;132.165;144.315;141.48294;138.51;137.16
132.57;132.165;144.315;141.27821;138.51;137.16
-1.0;132.165;144.315;141.42888;138.51;137.16
132.57;132.165;144.315;141.46996;138.51;137.16
132.57;132.165;144.315;141.34175;138.51;137.16
132.57;132.165;144.315;141.54892;138.51;137.16
132.57;132.165;144.315;141.44966;138.51;137.16
132.57;132.165;144.315;141.19588;138.51;137.16
132.57;132.165;144.315;141.74359;138.51;137.16
132.57;132.165;144.315;141.7679;138.51;137.16
132.57;132.165;144.315;141.66231;-1.0;137.16
132.57;132.165;144.315;141.84904;138.51;137.16
132.57;132.165;144.315;141.86604;138.51;137.16
132.57;132.165;144.315;141.68562;138.51;137.16
-1.0;132.165;144.315;141.84221;138.51;137.16
132.57;132.165;144.315;141.70406;138.51;137.16
132.57;132.165;144.315;141.37584;138.51;137.16
-1.0;132.165;144.315;141.35184;138.51;-1.0
132.57;132.165;144.315;141.55133;138.51;137.16
-1.0;132.165;144.315;141.64302;138.51;137.16
132.57;132.165;144.315;141.3485;138.51;137.16
132.57;132.165;144.315;141.52522;138.51;137.16
132.57;132.165;144.315;141.61511;138.51;137.16
132.57;132.165;144.315;141.60785;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.4592;138.51;137.16
-1.0;132.165;144.315;141.18608;138.51;-1.0
132.57;132.165;144.315;141.55502;138.51;137.16
132.57;132.165;144.315;141.70453;138.51;137.16
132.57;132.165;144.315;141.70465;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.72667;138.51;137.16
132.57;132.165;144.315;141.87474;138.51;137.16
132.57;132.165;144.315;141.80801;-1.0;137.16
132.57;132.165;144.315;142.06387;138.51;137.16
132.57;132.165;144.315;141.94841;138.51;137.16
132.57;132.165;144.315;141.83676;138.51;137.16
132.57;132.165;144.315;141.76633;138.51;137.16
132.57;132.165;144.315;141.79315;138.51;137.16
132.57;132.165;144.315;141.65964;138.51;137.16
132.57;-1.0;144.315;141.6582;-1.0;137.16
132.57;132.165;144.315;141.39626;138.51;137.16
132.57;132.165;144.315;141.09276;138.51;-1.0
132.57;132.165;144.315;141.48918;138.51;137.16
132.57;132.165;144.315;141.37935;-1.0;137.16
132.57;132.165;144.315;141.77434;138.51;137.16
132.57;132.165;144.315;141.63615;138.51;137.16
132.57;132.165;144.315;141.72343;138.51;137.16
132.57;132.165;144.315;141.78629;138.51;137.16
132.57;132.165;144.315;141.62314;138.51;137.16
132.57;132.165;144.315;141.55965;138.51;137.16
132.57;132.165;144.315;141.70882;138.51;137.16
132.57;132.165;144.315;141.7378;138.51;137.16
132.57;132.165;144.315;141.73254;138.51;137.16
132.57;132.165;144.315;141.76564;138.51;137.16
132.57;132.165;144.315;141.48753;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.7153;138.51;137.16
132.57;132.165;144.315;141.5641;138.51;137.16
132.57;132.165;144.315;141.74174;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.55925;138.51;137.16
132.57;132.165;144.315;141.44742;138.51;137.16
132.57;132.165;144.315;141.2772;138.51;137.16
132.57;132.165;144.315;141.31865;138.51;137.16
132.57;132.165;138.67154;-1.0;-1.0;137.16
132.57;132.165;144.315;141.21361;138.51;137.16
132.57;132.165;144.315;141.11061;138.51;137.16
132.57;132.165;144.315;141.31046;138.51;137.16
132.57;132.165;143.54636;-1.0;138.51;-1.0
132.57;132.165;144.315;141.47536;138.51;137.16
132.57;-1.0;144.315;141.42441;138.51;137.16
132.57;132.165;144.315;141.4776;138.51;137.16
132.57;132.165;144.315;141.36816;138.51;137.16
132.57;132.165;144.315;141.35004;138.51;137.16
132.57;132.165;144.315;141.45409;138.51;137.16
132.57;132.165;144.315;141.40161;138.51;137.16
132.57;132.165;-1.0;139.77617;138.51;137.16
132.57;132.165;144.315;141.51434;138.51;137.16
132.57;132.165;144.315;141.5145;138.51;137.16
132.57;132.165;144.315;141.44849;138.51;137.16
132.57;132.165;144.315;141.58505;138.51;137.16
132.57;132.165;144.315;141.7029;138.51;137.16
132.57;132.165;144.315;141.62755;138.51;137.16
132.57;132.165;144.315;141.72879;138.51;137.16
132.57;132.165;144.315;141.57962;138.51;137.16
132.57;132.165;144.315;141.3405;138.51;137.16
132.57;132.165;144.315;141.03537;138.51;137.16
132.57;132.165;144.315;141.3263;138.51;137.16
132.57;132.165;144.315;141.06912;138.51;137.16
132.57;132.165;144.315;140.93552;138.51;137.16
132.57;132.165;144.315;140.82796;138.51;137.16
132.57;132.165;143.9122;-1.0;138.51;137.16
132.57;132.165;144.315;141.46445;138.51;137.16
132.57;132.165;144.315;141.23396;138.51;137.16
132.57;132.165;144.315;141.24619;138.51;137.16
132.57;132.165;144.315;141.3923;138.51;137.16
132.57;132.165;144.315;140.75641;-1.0;137.16
132.57;132.165;144.315;141.17206;138.51;137.16
132.57;132.165;144.315;141.18369;138.51;137.16
132.57;132.165;144.315;141.21536;138.51;137.16
132.57;132.165;-1.0;139.4172;138.51;137.16
132.57;132.165;144.315;140.53217;138.51;-1.0
132.57;132.165;144.315;141.37364;138.51;137.16
132.57;132.165;-1.0;139.87537;138.51;137.16
-1.0;132.165;144.315;141.64081;138.51;137.16
132.57;132.165;144.315;141.64423;138.51;137.16
132.57;132.165;144.315;141.62558;138.51;137.16
132.57;132.165;144.315;141.59909;138.51;137.16
132.57;132.165;144.315;141.45906;138.51;137.16
132.57;132.165;144.315;141.4558;138.51;137.16
132.57;132.165;144.315;141.1744;138.51;137.16
132.57;132.165;144.315;141.03271;138.51;137.16
132.57;132.165;144.315;141.08755;138.51;137.16
132.57;132.165;144.315;141.12614;138.51;137.16
132.57;132.165;144.315;141.22809;138.51;137.16
132.57;132.165;144.315;141.1212;138.51;137.16
132.57;132.165;144.315;141.32751;138.51;137.16
132.57;132.165;144.315;141.26407;138.51;137.16
132.57;132.165;144.315;141.25116;138.51;137.16
132.57;132.165;144.315;141.35144;138.51;137.16
132.57;132.165;-1.0;139.38925;138.51;137.16
132.57;132.165;144.315;141.1394;138.51;137.16
132.57;132.165;144.315;141.37903;138.51;137.16
132.57;132.165;144.315;141.38403;138.51;137.16
132.57;132.165;144.315;141.38188;138.51;137.16
132.57;132.165;144.315;141.13852;138.51;137.16
132.57;132.165;144.315;141.28294;138.51;137.16
132.57;132.165;144.315;141.36603;138.51;137.16
132.57;132.165;144.315;141.6335;138.51;137.16
132.57;132.165;144.315;141.68857;138.51;137.16
132.57;132.165;144.315;141.62944;138.51;137.16
132.57;132.165;144.315;141.74944;138.51;137.16
132.57;132.165;144.315;141.49854;138.51;137.16
132.57;132.165;144.315;141.1738;138.51;137.16
132.57;132.165;144.315;141.15166;138.51;137.16
132.57;132.165;144.315;141.37622;138.51;137.16
132.57;132.165;144.315;141.12166;138.51;137.16
132.57;132.165;144.315;141.05309;138.51;137.16
-1.0;132.165;144.315;141.21358;138.51;137.16
132.57;132.165;144.315;141.17311;138.51;137.16
132.57;132.165;144.315;141.11398;138.51;137.16
132.57;132.165;144.315;141.3109;138.51;137.16
132.57;132.165;144.315;141.37878;138.51;137.16
132.57;132.165;144.315;141.13837;138.51;137.16
132.57;132.165;144.315;141.09349;138.51;137.16
132.57;132.165;143.97722;-1.0;138.51;137.16
132.57;132.165;144.315;141.44113;138.51;137.16
132.57;132.165;144.315;141.22244;138.51;137.16
132.57;132.165;144.315;141.22758;138.51;137.16
132.57;132.165;144.315;141.41791;138.51;137.16
132.57;132.165;144.315;141.36174;138.51;137.16
132.57;132.165;144.315;141.63896;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.58643;138.51;137.16
132.57;132.165;144.315;141.60933;138.51;137.16
132.57;132.165;144.315;141.61754;138.51;137.16
132.57;132.165;144.315;141.4331;138.51;137.16
132.57;132.165;144.315;140.76804;138.51;-1.0
132.57;132.165;144.315;141.24152;138.51;137.16
132.57;132.165;144.315;141.09944;138.51;137.16
132.57;132.165;144.315;141.07355;138.51;137.16
132.57;132.165;144.315;140.84889;-1.0;137.16
132.57;132.165;144.315;140.63081;-1.0;137.16
132.57;-1.0;144.315;141.2223;138.51;137.16
132.57;132.165;144.315;141.35011;138.51;137.16
132.57;132.165;144.315;141.51157;138.51;137.16
-1.0;132.165;144.315;141.5623;138.51;137.16
132.57;132.165;144.315;141.21082;138.51;137.16
132.57;132.165;144.315;141.26141;138.51;137.16
-1.0;132.165;-1.0;139.76729;138.51;137.16
132.57;132.165;144.315;141.37436;138.51;137.16
132.57;132.165;144.315;140.68327;138.51;-1.0
132.57;132.165;144.315;141.30484;138.51;137.16
132.57;132.165;144.315;141.45853;138.51;137.16
132.57;132.165;144.315;141.63;138.51;137.16
132.57;132.165;144.315;141.86464;138.51;137.16
132.57;132.165;144.315;141.92088;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;-1.0;144.315;141.79866;138.51;137.16
132.57;-1.0;144.315;141.84184;138.51;137.16
132.57;132.165;144.315;141.71931;138.51;137.16
132.57;132.165;-1.0;140.19655;138.51;137.16
132.57;132.165;144.315;141.45338;138.51;137.16
132.57;132.165;144.315;141.34142;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.49997;138.51;137.16
132.57;132.165;144.315;141.40555;138.51;137.16
132.57;132.165;144.315;141.50793;138.51;137.16
132.57;132.165;144.315;141.40172;138.51;137.16
-1.0;132.165;144.315;141.61163;138.51;137.16
132.57;132.165;144.315;141.5442;138.51;137.16
132.57;132.165;144.315;141.54594;138.51;137.16
132.57;132.165;144.315;141.40675;138.51;137.16
132.57;132.165;144.315;141.49576;138.51;137.16
132.57;132.165;144.315;141.01048;-1.0;137.16
132.57;132.165;144.315;141.565;138.51;137.16
132.57;132.165;144.01942;-1.0;138.51;-1.0
132.57;132.165;144.315;141.45636;138.51;137.16
132.57;132.165;144.315;141.80865;138.51;137.16
-1.0;132.165;144.315;141.44202;138.51;-1.0
132.57;132.165;144.315;141.93367;138.51;137.16
132.57;132.165;144.315;141.93895;138.51;137.16
132.57;132.165;144.315;141.91837;138.51;137.16
132.57;132.165;144.315;141.88054;138.51;137.16
132.57;132.165;144.315;141.86218;138.51;137.16
132.57;-1.0;-1.0;139.82605;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.45888;-1.0;137.16
132.57;132.165;144.315;141.52856;138.51;137.16
132.57;132.165;144.315;141.4644;138.51;137.16
132.57;132.165;-1.0;139.87901;138.51;137.16
132.57;132.165;144.315;141.48782;138.51;137.16
132.57;132.165;144.315;141.58824;138.51;137.16
-1.0;-1.0;144.315;141.67308;138.51;137.16
132.57;132.165;-1.0;140.1434;138.51;137.16
132.57;132.165;144.315;141.63927;138.51;137.16
132.57;132.165;144.315;141.52429;138.51;137.16
132.57;132.165;-1.0;139.96631;138.51;137.16
132.57;132.165;144.315;141.75813;138.51;137.16
132.57;132.165;144.315;141.71826;138.51;137.16
132.57;132.165;144.315;141.58641;138.51;137.16
132.57;132.165;-1.0;140.01003;138.51;137.16
132.57;132.165;143.86148;-1.0;138.51;-1.0
132.57;132.165;144.315;141.50449;138.51;137.16
132.57;132.165;144.315;141.61461;138.51;137.16
132.57;132.165;144.315;141.83813;138.51;137.16
132.57;132.165;144.315;141.7676;138.51;137.16
132.57;132.165;144.315;141.71925;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.5524;138.51;137.16
132.57;132.165;144.315;141.19244;138.51;137.16
132.57;132.165;144.315;141.32663;138.51;137.16
132.57;132.165;144.315;141.15388;138.51;137.16
132.57;132.165;144.315;141.27061;138.51;137.16
132.57;132.165;144.315;140.83463;-1.0;137.16
132.57;132.165;144.315;141.28307;138.51;137.16
132.57;132.165;144.315;141.26231;138.51;137.16
132.57;132.165;144.315;141.30005;138.51;137.16
132.57;132.165;144.315;141.50342;138.51;137.16
132.57;132.165;144.315;141.68083;138.51;137.16
132.57;132.165;144.315;141.32588;138.51;137.16
132.57;132.165;144.315;141.14934;138.51;137.16
132.57;-1.0;144.315;141.37207;138.51;137.16
132.57;132.165;144.315;141.34956;138.51;137.16
132.57;132.165;144.315;140.6648;138.51;-1.0
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;132.165;144.315;141.4642;138.51;137.16
132.57;132.165;144.315;141.52512;138.51;137.16
132.57;132.165;144.315;141.52313;138.51;137.16
132.57;132.165;144.315;-1.0;138.51;137.16
132.57;-1.0;144.16731;-1.0;138.51;137.16
132.57;132.165;144.315;141.77019;138.51;137.16
132.57;132.165;144.315;141.39937;138.51;137.16
132.57;132.165;144.315;141.22205;138.51;137.16
132.57;-1.0;144.315;141.18568;138.51;137.16
132.57;-1.0;144.315;141.08554;138.51;137.16
132.57;132.165;144.315;141.24893;138.51;137.16
132.57;132.165;144.315;141.05396;138.51;137.16
132.57;132.165;144.315;140.69756;138.51;137.16
132.57;132.165;144.315;141.01097;138.51;137.16
132.57;132.165;144.315;141.21901;138.51;137.16
-1.0;132.165;144.315;141.50948;138.51;137.16
132.57;132.165;144.315;140.93056;-1.0;137.16
132.57;132.165;144.315;141.31717;138.51;137.16
132.57;132.165;144.315;141.29039;138.51;137.16
132.57;132.165;144.315;141.20038;138.51;137.16
132.57;132.165;144.315;141.05167;138.51;137.16
132.57;132.165;144.315;141.1381;138.51;137.16
132.57;132.165;-1.0;138.82599;138.51;-1.0
132.57;132.165;144.315;141.41042;138.51;137.16
132.57;132.165;144.315;141.4042;138.51;137.16
132.57;132.165;144.315;141.41226;138.51;137.16
132.57;132.165;144.315;141.54367;138.51;137.16
132.57;132.165;144.315;141.6984;138.51;137.16
132.57;132.165;144.315;141.66766;138.51;137.16
132.57;132.165;144.315;141.55818;138.51;137.16
-1.0;-1.0;144.315;140.73602;138.51;137.16
132.57;132.165;144.2872;-1.0;138.51;137.16
132.57;132.165;144.315;141.1686;138.51;137.16
132.57;132.165;144.315;141.24623;138.51;137.16
132.57;132.165;144.315;141.14713;138.51;137.16
132.57;132.165;144.315;140.99438;138.51;137.16
132.57;132.165;144.315;141.40038;138.51;137.16
132.57;132.165;144.315;141.12439;138.51;137.16
132.57;132.165;144.315;141.01184;138.51;137.16
